id,user_id,point_id,standard_id,date,peak_vektor_std,time,transversal_freq,vertical_freq,longitudinal_freq,transversal_ppv,vertical_ppv,longitudinal_ppv,peak_vektor,noise_level,blast_location,weather,sampler,remarks
1,1,9,8,2015-03-19,7,12:12:18,32.0,21.0,12.0,0.92,1.10,1.94,1.95,70.9,Blambangan,Bright,AP/BK,-
1,1,9,8,2015-03-21,7,12:18:48,11.0,23.0,5.9,1.81,1.43,1.67,2.00,57.5,Blambangan,Bright,AP/RT,-
1,1,9,8,2015-03-23,7,12:37:57,15.0,23.0,24.0,1.52,0.95,1.11,1.63,68.5,Blambangan,Bright,AL/CR,-
1,1,9,8,2015-03-24,7,12:06:54,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Blambangan,Bright,AP/DA,-
1,1,9,8,2015-03-26,7,12:22:13,23.0,21.0,12.0,1.48,1.68,2.24,2.56,58.2,Blambangan,Bright,RT/BK,-
1,1,9,8,2015-03-27,7,12:27:53,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Blambangan,Bright,RT/BK,-
1,1,9,8,2015-03-28,7,12:11:19,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Blambangan,Bright,AP/RT,-
1,1,9,8,2015-03-30,7,12:16:54,15.0,13.0,9.8,2.00,1.89,2.65,2.90,69.0,Blambangan & Pajajaran Access,Bright,AL/CR,-
1,1,9,8,2015-04-01,7,12:09:02,27.0,23.0,19.0,0.524,0.540,0.778,0.815,57.8,Blambangan,Bright,RH/BK,-
1,1,9,8,2015-04-04,7,12:00:00,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Blambangan,Bright,RT/BK,-
1,1,9,8,2015-04-06,7,12:13:20,14.0,20.0,11.0,1.400,1.020,2.410,2.430,-,Blambangan,Bright,DA/AL,-
1,1,9,8,2015-04-08,7,12:05:32,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Blambangan,-,-,-
1,1,9,8,2015-04-09,7,12:14:41,9.7,12.0,13.0,3.78,2.22,3.51,4.28,70.0,Blambangan,Rain,CR/BK,-
1,1,9,8,2015-04-11,7,12:23:08,14.0,21.0,12.0,1.78,1.13,2.75,3.00,75.8,Blambangan,Bright,RH/RT,-
1,1,9,8,2015-04-13,7,12:17:32,12.0,22.0,16.0,2.24,1.78,2.21,2.59,70.6,Blambangan,Bright,AP/BK,-
1,1,9,8,2015-04-15,7,12:13:30,10.0,14.0,10.0,2.10,1.44,4.10,4.39,58.6,Blambangan,Bright,AL/RT,-
1,1,9,8,2015-04-17,7,12:15:13,9.5,16.0,8.4,2.43,2.06,3.70,4.14,73.8,Blambangan,Bright,RH/RT/BK,-
