codesample_id,standard_id,date,conductivity,total_dissolved_solids_tds,total_suspended_solids_tss,turbidity,hardness,temperature_,colour,salinity,alkalinity_as_caco3,dissolved_oxygen_do,alkalinity_total,alkalinitycarbonate,alkalinitybicarbonate,ph,chloride_cl,free_chlorine,fluoride_f,sulphate_so4,sulphite_h2s,free_cyanide_fcn,total_cyanide_cn_tot,wad_cyanide_cn_wad,ammonium_nh4,ammonia_nnh3,nitrate_no3,nitrite_no2,phosphate_po4,total_nitrogen,aluminium_al,antimony_sb,arsenic_as,barium_ba,boron_b,calcium_ca,cadmium_cd,chromium_cr,chromium_hexavalent_cr6+,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromium_hexavalent_tcr6+,chromium_tcr,cobalt_tco,copper_tcu,iron_tfe,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oil_and_grease,phenols,surfactant_mbas,benzene_hexa_chloride_bhc,endrin,dichloro_diphenyl_trichloroethane_ddt,fecal_coliform,e_coli,total_coliform_bacteria_
14,3,2010-07-06,168,118,11,6.7,-,26.3,-,0.0,-,-,-,-,-,7.81,2.2,-,0.17,6,0.02,0.005,0.005,0.005,0.02,-,0.355,0.001,0.045,-,-,-,0.0005,-,-,-,0.0001,-,-,-,0.005,0.08,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5,13,5,0.001,0.01,-,-,-,-,820,4840
14,3,2010-08-04,170,87.0,3,4.3,-,26.6,-,0.0,-,-,-,-,-,7.65,2.3,-,0.16,3,0.02,0.005,0.005,0.005,0.02,-,0.320,0.001,0.052,-,-,-,0.0005,-,-,-,0.000,-,-,-,0.005,0.07,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,2600,4840
14,3,2010-09-07,190,133.0,3,2.7,-,29.3,-,0.0,-,-,-,-,-,7.93,2.9,-,0.14,7,0.02,0.005,0.005,0.005,0.02,-,0.292,0.001,0.076,-,-,-,0.001,-,-,-,0.0001,-,-,-,0.005,0.03,0.001,-,0.005,0.00002,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,1740,4840
14,3,2010-10-05,173,121.0,5,8.5,-,27.2,-,0.0,-,-,-,-,-,8.05,2.8,-,0.12,7,0.02,0.005,0.005,0.005,0.02,-,0.270,0.002,0.063,-,-,-,0.001,-,-,-,0.0001,-,-,-,0.005,0.03,0.001,-,0.005,0.000,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.002,0.01,-,-,-,-,4840,4840.000
14,3,2010-11-02,181,127.0,2,5.0,-,24.4,-,0.0,-,0.18,-,-,-,7.70,2.4,-,0.14,6,0.02,0.005,0.005,0.005,0.02,-,0.329,0.002,0.049,-,-,-,0.001,-,-,-,0.000,-,-,-,0.005,0.03,0,-,0.005,0,0.001,-,0,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,1520,2020
14,3,2010-12-02,164,115.0,8,7.5,-,26.6,-,0.0,-,4.88,-,-,-,7.68,0.7,-,0.02,4,0.02,0.005,0.005,0.005,0.02,-,0.371,0.001,0.033,-,-,-,0.0005,-,-,-,0.0001,-,-,-,0.005,0.03,0,-,0.005,0.000,0.001,-,0.000,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,1740,4840.000
14,3,2011-01-04,187,131,3,4.5,-,25.5,-,0.0,-,5.47,-,-,-,7.60,3.5,-,0.14,6,0.02,0.005,0.005,0.005,0.03,-,0.266,0.001,0.082,-,-,-,0.001,-,-,-,0.0001,-,-,-,0.005,0.02,0.001,-,0.005,0.00002,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840.000,4840.000
14,3,2011-02-01,159,111,12,-,-,26.7,-,0.0,-,-,-,-,-,7.76,3.5,-,0.14,3,0.02,0.005,0.005,0.005,0.02,-,0.504,0.002,0.035,-,0.195,-,0.0005,-,-,-,0.0001,0.001,0.01,0.001,0.005,0.08,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840.000,4840.000
14,3,2011-03-02,172,120,2,-,-,27.4,-,0.0,-,5.85,-,-,-,7.76,2,-,0.14,4,0.02,0.005,0.005,0.005,0.02,-,0.400,0.001,0.040,-,0.04,-,0.0005,-,-,-,0.0001,0.001,-,0.001,0.005,0.03,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840.000,4840.000
14,3,2011-04-05,186,130,1,-,-,27.1,-,0.0,-,6.27,-,-,-,7.82,2.8,-,0.15,6,0.02,0.005,0.005,0.005,0.02,-,0.296,0.001,0.063,-,0.016,-,0.001,-,-,-,0.0001,-,0.01,0.001,0.005,0.03,0.001,-,0.005,0.00002,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.02,-,-,-,-,3100,4840.000
14,3,2011-05-02,156,109,19,-,-,28.6,-,0.0,-,5.25,-,-,-,7.77,2.5,-,0.14,7,0.02,0.005,0.005,0.005,0.02,-,0.483,0.001,0.026,-,0.348,-,0.0005,-,-,-,0.0001,-,-,0.001,0.005,0.02,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,2400,4840.000
14,3,2011-06-02,161,113,10,-,-,29.7,-,0.0,-,5.23,-,-,-,7.73,2.1,-,0.14,5,0.02,0.005,0.005,0.005,0.02,-,0.445,0.003,0.050,-,0.101,-,0.0005,-,-,-,0.0001,0.001,0.01,0.001,0.005,0.07,0.001,-,0.005,0.00002,0.001,-,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,3460,4840.000
14,3,2011-07-06,200,140,2,-,-,29.8,-,0.0,-,4.31,-,-,-,7.81,2,-,0.13,7,0.02,0.005,0.005,0.005,0.02,-,0.294,0.001,0.069,-,0.019,-,0.0005,-,-,-,0.0001,-,0.01,0.001,0.005,0.03,0.001,-,0.008,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,1740,4840.000
14,3,2011-08-04,253,177,1,-,-,30.7,-,0.0,-,5.3,-,-,-,8.19,2.7,-,0.13,11,0.02,0.005,0.005,0.005,0.02,-,0.209,0.001,0.078,-,0.008,-,0.0006,-,-,-,0.0001,-,0.01,0.001,0.005,0.03,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,1220,4840
14,3,2011-09-07,271,190,1,-,-,28.1,-,0.0,-,6.53,-,-,-,7.86,3.5,-,0.12,11,0.02,0.005,0.005,0.005,0.02,-,0.292,0.002,0.156,-,0.005,-,0.0008,-,-,-,0.0001,-,0.01,0.001,0.005,0.03,0.001,-,0.005,0.00,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,680,4840
14,3,2011-10-05,222,156,1,-,-,28.4,-,0.0,-,5.34,-,-,-,7.74,3.0,-,0.16,11,0.02,0.005,0.005,0.005,0.02,-,0.312,0.002,0.080,-,0.081,-,0.0007,-,-,-,0.0001,-,0.01,0.001,0.005,0.02,0.001,-,0.005,0.00,0.001,-,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,1840,4840
14,3,2011-11-02,204,143,2,-,-,25.6,-,-,-,6.9,-,-,-,8.07,1.6,-,0.12,8,0.02,0.005,0.005,0.005,0.02,-,0.204,0.005,0.034,-,0.021,-,0.0006,-,-,-,0.0001,-,0.01,0.001,0.005,0.04,0.001,-,0.006,0.00,0.001,-,0.0001,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,1460,4840
14,3,2011-12-02,121,85,173,-,-,26.2,-,-,-,6.73,-,-,-,8.16,5.3,-,0.11,6,0.02,0.005,0.005,0.005,0.03,-,0.439,0.006,0.158,-,0.342,-,0.0005,-,-,-,0.0001,-,0.01,0.001,0.005,0.21,0.001,-,0.005,0.00,0.001,-,0.0001,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,3,18,5,0.001,0.01,-,-,-,-,4840,4840
14,3,2012-01-03,175,122,9,-,-,26.4,-,-,-,6.4,77,-,-,8.01,1.7,-,0.13,4,0.02,0.005,0.005,0.005,0.02,-,0.005,0.003,0.143,-,0.051,0.0005,0.0005,-,-,-,0.0001,-,0.01,0.001,0.005,0.05,0.001,-,0.007,0.00,0.001,-,0.0001,10.1,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,13,5,0.001,0.01,-,-,-,-,3980,4840
14,3,2012-02-02,160.4,103,7,-,-,26.4,-,-,-,8.44,68,-,-,8.34,-,-,-,3,-,-,0.0,0.005,-,-,-,-,-,-,-,0.0001,0.0001,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3,2012-03-03,140.3,96,121,-,-,26.9,-,-,-,8.76,62,-,-,7.56,-,-,-,2,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.001,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3,2012-04-03,192.2,129,1,-,-,29.5,-,-,-,8.78,83,-,-,7.97,-,-,-,5,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0006,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3,2012-05-02,157.1,116,3,-,-,28.3,-,-,-,7.25,75,-,-,8.00,-,-,-,4,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3,2012-06-03,192,135,1.00,-,-,-,-,-,-,6.74,85,-,-,8.13,2.1,-,0.14,6,0,0,0,0,0,-,0.121,0,0.071,-,0.008,-,0.001,-,-,-,0.0001,-,0.01,0.001,0.005,0.04,0.001,-,0.005,0.00005,-,-,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840,4840
14,3,2012-07-03,221,154,1,-,-,27.8,-,-,-,6.87,96,-,-,8.11,-,-,-,8,-,-,0.005,-,-,-,-,-,-,-,-,0.0005,0.0008,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00006,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3,2012-08-02,170.5,187,1,-,-,29,-,-,-,6.6,102,-,-,8.01,-,-,-,10,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3,2012-09-04,255,179,1,-,-,25.1,-,-,-,5.03,96,-,-,7.69,-,-,-,15,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0009,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3,2012-10-04,278,195,2,-,-,30.4,-,-,-,6.85,105,-,-,7.92,-,-,-,11,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0013,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3,2012-11-02,152.8,90,76,-,-,26.2,-,-,-,6.53,65,-,-,8.28,-,-,-,8,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.001,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3,2012-12-04,182,122,1,-,-,21.6,-,-,-,6.06,75,-,-,7.59,1.4,-,0.15,6,0,0,0.005,0.005,-,0.04,0.137,0.002,0.162,-,0.018,0.0005,0.001,-,-,-,0.0001,-,0.01,0.001,0.005,0.08,0.001,-,0.005,0.00005,-,-,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,16,5,0.001,0.01,-,-,-,-,4840,4840
14,3,2013-01-12,157,110,40,-,-,22,-,-,-,7.95,65,-,-,7.79,3.3,-,-,-,-,0.005,0.005,-,-,-,-,-,-,-,-,0.0005,0.001,-,-,-,-,-,-,-,0.00005,-,-,-,-,0.00005,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3,2013-02-12,138,97,11,-,-,26.7,-,-,-,7.01,67,-,-,7.86,1.0,-,-,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3,2013-03-04,167,117,4,-,-,27.5,-,-,-,7.48,86,-,-,7.85,-,-,-,6.0,-,0.005,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0008,-,-,-,-,-,-,-,0.005,-,-,-,-,0.0007,-,-,-,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3,2013-04-03,155,109,1,-,-,27.2,-,-,-,6.9,76,-,-,8.07,-,-,-,4,-,0.005,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0007,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3,2013-05-01,146,102,1,-,-,28.1,-,-,-,6.54,62,-,-,8.14,-,-,-,4,-,0.005,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3,2013-06-03,184,128,1,-,-,29,-,-,-,7.2,80,-,-,8.30,3.1,-,0.14,6,0,0,0,0,0.03,-,0.192,0.001,0.163,-,0.033,0.0005,0.0006,-,-,-,0.0001,-,0.01,0.001,0.005,0.06,0.001,-,0.005,0.00005,-,-,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0,0,-,-,-,-,2420,2420
14,3,2013-07-02,202,141,8,-,-,28.8,-,-,-,7.39,111,-,-,7.75,-,-,-,8,0.02,0.005,0.005,0.005,-,0.07,0.365,0.003,-,-,-,0.0006,0.0012,-,-,-,0.0001,-,-,0.001,0.005,0.09,0.001,-,0.013,0.00005,-,0.0005,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
14,3,2013-08-01,187,131,6,-,-,27.3,-,-,-,6.8,81,-,-,7.63,-,-,-,6,0.02,0.005,0.005,0.005,-,0.07,0.261,0.002,-,-,-,0.0005,0.0005,-,-,-,0.0001,-,-,0.001,0.005,0.1,0.001,-,0.006,0.00005,-,0.0016,0.0001,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,2,17,-,-,-,-,-,-,-,-,-
14,3,2013-09-05,196,134,5,-,-,26.9,-,-,-,7.24,103,-,-,7.3,2.7,-,0.1,9,0.002,0.01,0.01,0.01,-,0.1,0.29,0.01,0.14,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.007,0.1,-,-,-,1990,-,2420
14,3,2013-10-02,208,141,1,-,-,25.4,-,-,-,6.17,104,-,-,7.4,5,-,0.1,11,0.002,0.01,0.01,0.01,-,0.1,0.4,0.07,0.01,-,0.6,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.2,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,4,0.007,0.1,-,-,-,500,-,3000
14,3,2013-11-06,140,95,5,-,-,24.8,-,-,-,7.04,69,-,-,6.7,5,-,0.3,5,0.002,0.01,0.01,0.01,-,0.1,1.37,0.01,0.03,-,0.2,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.2,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.003,0.1,-,-,-,1600,-,22000
14,3,2013-12-02,134,3,90,-,-,24.6,-,-,-,6.92,98,-,-,7.3,5,-,0.1,5,0.002,0.01,0.01,0.01,-,0.1,0.18,0.01,0.57,-,0.2,-,0.001,-,-,-,0.001,-,0.02,0.1,0.03,0.2,0.01,-,0.07,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.003,0.011,-,-,-,2420,-,2420
14,3,2014-01-06,166,113,2,-,-,27.3,-,-,-,6.94,107,-,-,7.4,5,-,0.1,7,0.002,0.01,0.01,0.01,-,0.1,0.18,0.01,0.10,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.18,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,2420,-,2420
14,3,2014-02-02,171,110,6,-,-,25.6,-,-,-,6.73,103,-,-,7.4,5,-,0.1,5,0.002,0.01,0.01,0.01,-,0.1,0.19,0.01,0.05,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.2,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,2420,-,2420
14,3,2014-03-06,195,130,21,-,-,28.6,-,-,-,6.97,88,-,-,7.8,5,-,0.1,6,0.002,0.01,0.01,0.01,-,0.1,0.19,0.01,0.57,-,0.3,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.2,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.003,0.1,-,-,-,1550,-,2420
14,3,2014-04-02,142,96,41,-,-,27.5,-,-,-,6.2,72,-,-,7.2,5,-,0.3,5,0.002,0.01,0.01,0.01,-,0.1,0.34,0.01,0.06,-,0.9,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.4,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,980,-,2420
14,3,2014-05-05,174,120,3,-,-,28,-,-,-,7.71,93,-,-,7.3,5,-,0.1,5,0.002,0.01,0.01,0.01,-,0.1,0.30,0.01,0.11,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,354,-,1733
14,3,2014-06-04,144,98,2,-,-,26.8,-,-,-,6.91,91,-,-,7.5,5,-,0.1,5,0.002,0.01,0.01,0.01,-,0.1,0.09,0.01,0.04,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,921,-,2419
14,3,2014-07-02,209,140,1,-,-,25.8,-,-,-,7.34,95,-,-,7.0,5,-,0.1,6,0.002,0.01,0.01,0.01,-,0.1,0.22,0.01,0.09,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,2420,-,2420
14,3,2014-08-04,220,150,1,-,-,25.6,-,-,-,7.17,107,-,-,7.2,5,-,0.1,9,0.002,0.01,0.01,0.01,-,0.1,0.27,0.01,0.04,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.1,-,-,-,170,-,9000
14,3,2014-09-03,247,140,1,-,-,24.7,-,-,-,7.29,112,-,-,7.2,5,-,0.1,9,0.002,0.01,0.01,0.01,-,0.1,0.11,0.01,0.14,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,1600,-,9000
14,3,2014-10-02,241,140,1,-,-,25.5,-,-,-,7.53,117,-,-,6.9,5,-,0.1,8,0.002,0.01,0.01,0.01,-,0.1,0.01,0.03,0.12,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,350,-,5000
14,3,2014-11-05,262,180,1,-,-,26.1,-,-,-,7.7,114,-,-,7.2,5,-,0.3,10,0.002,0.01,0.01,0.01,-,0.1,0.23,0.01,0.01,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,16000,-,16000
14,3,2014-12-02,233,163,10,-,-,26.3,-,-,-,7.46,86,-,-,7.5,3.3,-,0.09,12,0.01,0.005,0.005,0.005,-,0.02,0.32,0.003,0.463,-,0.008,-,0.0005,-,-,-,0.0001,-,0.005,0.001,0.005,0.14,0.007,-,0.009,0.00005,-,0.0005,0.0006,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,3106,-,4840
14,3,2015-01-05,190,134,7,-,-,27.5,-,-,-,6.99,75,-,-,7.73,2.9,-,0.19,6,0.01,0.005,0.005,0.005,-,0.02,0.274,0.003,0.078,-,0.026,-,0.0005,-,-,-,0.0001,-,0.005,0.001,0.005,0.07,0.006,-,0.005,0.00005,-,0.0005,0.0023,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,4840
14,3,2015-02-11,147,103,124,-,-,26,-,-,-,6.82,67,-,-,7.73,2.8,-,0.16,4,"0,01","0,005","0,005","0,005",-,"0,02",0.446,0.003,0.201,-,0.693,-,"0,0005",-,-,-,0.0001,-,"0,005","0,001","0,005",0.34,0.007,-,"0,005","0,00005",-,0.0014,0.003,-,"0,005",-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,"0,001","0,01",-,-,-,4840,-,4840
14,3,2015-03-04,170,119,7,-,-,24.9,-,-,-,7.21,72,-,-,8.05,2.5,-,0.11,2,0.01,0.005,0.005,0.005,-,0.02,0.061,0.001,0.091,-,0.352,-,0.0006,-,-,-,0.0001,-,0.005,0.001,0.005,0.15,0.007,-,0.005,0.00005,-,0.0024,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,4840
14,3,2015-04-02,191,133,5,-,-,26.1,-,-,-,7.29,83,-,-,7.7,3,-,0.12,6,0.01,"0,005","0,005","0,005",-,0.02,0.298,0.004,0.31,-,"0,05",-,"0,005",-,-,-,"0,001",-,"0,005","0,01","0,01","0,02",0.007,-,"0,05","0,00005",-,0.005,"0,01",-,"0,01",-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,4840
14,3,2015-05-11,162,114,2,-,-,25.4,-,-,-,7.20,75,-,-,7.74,2.1,-,0.21,5,0.01,0.005,0.005,0.005,-,0.02,0.423,0.001,0.189,-,0.128,-,0.0005,-,-,-,0.0001,-,0.005,0.001,0.005,0.03,0.006,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,4840
14,3,2015-06-01,210,147,1,-,-,26.3,-,-,-,7.16,95,-,-,7.72,2.1,-,0.18,8,0.01,0.005,0.005,0.005,-,0.09,0.341,0.003,0.421,-,0.026,-,0.0006,-,-,-,0.0001,-,0.005,0.001,0.005,0.02,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.008,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,2,0.001,0.01,-,-,-,4840,-,4840
14,3,2015-07-02,221,154,4,-,-,25.4,-,-,-,7.39,103,-,-,7.88,3.2,-,0.11,8,"0,01","0,005","0,005","0,005",-,"0,02",0.239,0.002,0.206,-,0.059,-,0.002,-,-,-,"0,0001",-,"0,005","0,001","0,005","0,02","0,001",-,"0,005","0,00005",-,"0,0005","0,0001",-,"0,008",-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,"0,001","0,01",-,-,-,4840,-,4840
14,3,2015-08-03,243,170,2,-,-,24.8,-,-,-,7.15,121,-,-,7.79,3.2,-,0.21,10,0.01,0.005,0.005,0.005,-,0.07,0.24,0.004,0.306,-,0.007,-,0.001,-,-,-,0.0001,-,0.005,0.001,0.005,0.03,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,4840
14,3,2015-09-02,268,188,1,-,-,26.9,-,-,-,7.04,110,-,-,7.49,2.6,-,0.1,11,0.01,0.005,0.005,0.005,-,0.02,0.163,0.009,0.466,-,0.005,-,0.002,-,-,-,0.0001,-,0.005,0.001,0.005,0.02,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,4840
14,3,2015-10-07,280,196,2,-,-,27.1,-,-,-,7.07,126,-,-,7.24,4,-,0.12,11,0.01,0.005,0.005,0.005,-,0.19,0.153,0.033,0.588,-,0.005,-,0.002,-,-,-,0.0001,-,0.005,0.001,0.005,0.02,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,3100,-,4840
