id,user_id,point_id,standard_id,date,peak_vektor_std,time,transversal_freq,vertical_freq,longitudinal_freq,transversal_ppv,vertical_ppv,longitudinal_ppv,peak_vektor,noise_level,blast_location,weather,sampler,remarks
1,1,5,8,2017-03-08,7,17:05:12,9.1,26,27,1.14,0.635,0.889,1.45,84.7,Araren Pit,Cloudy,AP/DK,-
1,1,5,8,2017-03-14,7,17:39:40,7.8,9,8.4,2.03,2.29,3.17,3.39,86.7,Araren Pit,Cloudy,AP,-
1,1,5,8,2017-03-17,7,17:00:45,12,7.3,12,1.65,1.78,2.16,2.83,89.8,Araren Pit,Cloudy,AP,-
1,1,5,8,2017-03-20,7,17:25:06,8.7,19,3.6,30.4,26.7,27.8,34.3,89.1,Araren Pit,Cloudy,AP,-
1,1,5,8,2017-03-22,7,17:24:49,7,15,13,3.17,2.92,2.67,3.61,86.9,Araren Pit,Cloudy,AP/DK,-
1,1,5,8,2017-03-28,7,12:43:55,10.9,16.8,9.8,4.19,4.95,4.83,6.08,84.7,Araren Pit,Cloudy,RT,-
1,1,5,8,2017-03-31,7,12:31:50,7.3,8.4,6.7,5.08,5.97,5.59,6.07,87,Araren Pit,Cloudy,RT,-
1,1,5,8,2017-04-03,7,12:57:58,4.3,5.9,7.1,2.92,4.83,2.79,5,85.8,Araren Pit,Cloudy,AL,-
1,1,5,8,2017-04-06,7,12:35:04,12.9,10,13.4,4.06,4.95,7.49,8.12,80.3,Araren Pit,Rain,AL/BK,-
1,1,5,8,2017-04-07,7,17:13:48,5.2,11.9,7.6,5.84,6.48,7.62,8.67,79.5,Araren Pit,Cloudy,RH/RT,-
1,1,5,8,2017-04-15,7,17:01:52,5,7.8,4.4,5.84,4.57,5.21,6.8,76,Araren Pit,Bright,MU,-
1,1,5,8,2017-04-17,7,17:21:57,13.8,9.1,5.9,2.16,2.54,2.41,3.13,89.5,Araren Pit,Bright,MU/AP,-
1,1,5,8,2017-04-19,7,12:36:50,8.5,9.2,11.1,2.03,1.65,2.16,2.6,81.1,Araren Pit,Bright,AL,-
1,1,5,8,2017-04-20,7,17:10:33,5,15.2,9.6,1.78,2.16,1.65,2.22,94.9,Araren Pit,Bright,DA/RH,-
1,1,5,8,2017-04-24,7,17:08:24,6.2,10.8,13.1,1.02,1.65,1.65,1.88,84,Araren Pit,Bright,BK/RH,-
1,1,5,8,2017-04-26,7,12:40:46,11.4,10,10.7,1.4,1.52,2.29,2.56,86.7,Araren Pit,Bright,AP,-
1,1,5,8,2017-04-26,7,17:11:21,8.3,6.3,6.4,5.08,6.86,8.13,8.25,69.6,Araren Pit,Bright,AP/MU,-
1,1,5,8,2017-04-27,7,12:37:09,8,7.6,8.8,1.78,1.78,2.03,2.17,75.2,Araren Pit,Bright,AP/BK,-
1,1,5,8,2017-04-28,7,17:15:41,13.7,7.5,7.9,30.6,35.4,30.2,42.6,81.9,Araren Pit,Bright,AP,-
1,1,5,8,2017-04-29,7,17:02:29,6.9,8,5.4,18.7,15.7,21.1,23.1,83.2,Araren Pit,Bright,AP,-
1,1,5,8,2017-05-01,7,17:04:23,4.5,6.4,5.1,4.83,5.97,3.94,7.04,68.6,Araren Pit,Bright,RT,-
1,1,5,8,2017-05-03,7,17:07:37,4.9,5.6,12,5.33,4.83,7.11,8.13,68.6,Araren Pit,Bright,AP,-
1,1,5,8,2017-05-05,7,17:03:30,14.7,33,11.6,5.59,4.57,7.49,8.13,64.5,Araren Pit,Bright,AP,-
