id,user_id,point_id,standard_id,date,peak_vektor_std,time,transversal_freq,vertical_freq,longitudinal_freq,transversal_ppv,vertical_ppv,longitudinal_ppv,peak_vektor,noise_level,blast_location,weather,sampler,remarks
1,1,3,8,2021-12-14,7,17:34:00,8.5,13,8.4,0.962,0.394,0.796,1,58,Kopra Pit 2,Bright,NB/HM,-
1,1,3,8,2021-12-15,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2021-12-21,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2021-12-23,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2021-12-24,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2021-12-27,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2021-12-29,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-01-06,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-01-07,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-01-11,7,17:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-01-12,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-02-03,7,16:00:17,171,171,114,0.835,1.206,0.363,1.3,67.3,Kopra Pit 2,Bright,MT,-
1,1,3,8,2022-02-04,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-02-05,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-02-06,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-02-07,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-02-08,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-02-10,7,16:19:09,85,93,102,0.504,0.646,0.402,0.7,65.4,Kopra Pit 2,Bright,BK/NB,-
1,1,3,8,2022-02-14,7,16:37:36,13,24,9.1,2.794,1.524,3.302,4,63.6,Kopra Pit 2,Bright,BK/NB,-
1,1,3,8,2022-02-16,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-02-18,7,14:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-02-22,7,13:27:50,20,20,12,0.508,0.381,0.635,0.9,63.8,Kopra Pit 2,Bright,BK,-
1,1,3,8,2022-02-24,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-02-25,7,16:32:55,102,79,79,0.678,0.741,0.98,1.2,61.2,Kopra Pit 2,Bright,FP,-
1,1,3,8,2022-02-26,7,15:46:28,37,51,27,0.381,0.381,0.508,0.5,63,Kopra Pit 2,Bright,FP/BK,-
1,1,3,8,2022-03-02,7,14:15:02,114,128,114,0.434,0.56,1.301,1.4,61.9,Kopra Pit 2,Bright,FP/BK,-
1,1,3,8,2022-03-09,7,16:33:55,79,60,73,0.733,0.591,0.607,1.1,56.5,Kopra Pit 2,Bright,FP/BK,-
1,1,3,8,2022-03-10,7,12:18:44,26,57,24,0.508,0.254,0.508,0.6,57.2,Kopra Pit 2,Bright,FR/FP/HM,-
1,1,3,8,2022-03-16,7,10:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-03-23,7,15:18:00,50,49,108,0.071,0.063,0.063,0.1,78.8,Kopra Pit 2,Bright,HM/FP,-
1,1,3,8,2022-03-29,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-03-30,7,16:26:49,85,85,85,0.508,0.508,0.762,1,64.8,Kopra Pit 2,Bright,NB/JK,-
1,1,3,8,2022-04-04,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-04-11,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-04-13,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-04-14,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-04-16,7,13:22:38,186,205,171,0.465,0.709,0.079,0.8,70.6,Kopra Pit 2,Bright,NB/BK/JK,-
1,1,3,8,2022-04-19,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-04-28,7,16:59:40,158,102,128,0.536,0.323,0.78,0.9,59,Kopra Pit 2,Bright,NB,-
1,1,3,8,2022-05-03,7,10:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2022-05-14,7,16:27:56,21,43,37,0.635,0.381,0.635,0.8,66.8,Kopra Pit 2,Bright,NB/BK,-
1,1,3,8,2022-07-12,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra,-,-,-
1,1,3,8,2022-07-16,7,10:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra,-,-,-
1,1,3,8,2022-07-19,7,13:30:00,No Sampling,No Sampling,No Sampling,No Sampling,No Sampling,No Sampling,No Sampling,No Sampling,Kopra,-,-,-
1,1,3,8,2022-07-26,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra,-,-,-
1,1,3,8,2022-08-02,7,13:30:00,No Sampling,No Sampling,No Sampling,No Sampling,No Sampling,No Sampling,No Sampling,No Sampling,Kopra,-,-,-
1,1,3,8,2022-08-03,7,13:20:21,18,37,32,0.508,0.381,0.381,0.6,63.1,Kopra,-,-,-
1,1,3,8,2022-08-05,7,13:30:00,No Sampling,No Sampling,No Sampling,No Sampling,No Sampling,No Sampling,No Sampling,No Sampling,Kopra,-,-,-
1,1,3,8,2022-08-09,7,13:22:29,64,51,64,0.418,0.173,0.118,0.4,56.3,Kopra,NB/JK,-,-
1,1,3,8,2022-08-15,7,13:30:00,No Sampling,No Sampling,No Sampling,No Sampling,No Sampling,No Sampling,No Sampling,No Sampling,Kopra,-,-,-
1,1,3,8,2022-08-18,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra,-,-,-
1,1,3,8,2022-08-20,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra,-,-,-
1,1,3,8,2022-08-22,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra,-,-,-
1,1,3,8,2022-08-30,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra,-,-,-
