codesample_id,standard_id,date,conductivity,total_dissolved_solids_tds,total_suspended_solids_tss,turbidity,hardness,temperature_,colour,salinity,alkalinity_as_caco3,dissolved_oxygen_do,alkalinity_total,alkalinitycarbonate,alkalinitybicarbonate,ph,chloride_cl,free_chlorine,fluoride_f,sulphate_so4,sulphite_h2s,free_cyanide_fcn,total_cyanide_cn_tot,wad_cyanide_cn_wad,ammonium_nh4,ammonia_nnh3,nitrate_no3,nitrite_no2,phosphate_po4,total_nitrogen,aluminium_al,antimony_sb,arsenic_as,barium_ba,boron_b,calcium_ca,cadmium_cd,chromium_cr,chromium_hexavalent_cr6+,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromium_hexavalent_tcr6+,chromium_tcr,cobalt_tco,copper_tcu,iron_tfe,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oil_and_grease,phenols,surfactant_mbas,benzene_hexa_chloride_bhc,endrin,dichloro_diphenyl_trichloroethane_ddt,fecal_coliform,e_coli,total_coliform_bacteria_,-
13,3,2010-07-05,115,81.0,16,33.1,-,26.4,-,0.0,-,-,-,-,-,7.39,2.7,-,0.07,17,0.02,0.005,0.005,0.005,0.02,-,0.056,0.001,0.129,-,-,-,0.0013,-,-,-,0.0001,-,-,-,0.005,0.41,0.001,-,0.007,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,820,4840.000,
13,3,2010-08-02,115,81.0,1,13.6,-,27.1,-,-0.1,-,-,-,-,-,7.17,2.2,-,0.07,6,0.02,0.005,0.005,0.005,0.02,-,0.075,0.002,0.060,-,-,-,0.0012,-,-,-,0.000,-,-,-,0.005,0.49,0.001,-,0.016,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,1380,4840.000,
13,3,2010-09-06,103,72.0,8,27.4,-,30.1,-,0.0,-,-,-,-,-,7.15,1.8,-,0.08,15,0.02,0.005,0.005,0.005,0.02,-,0.046,0.004,0.052,-,-,-,0.001,-,-,-,0.0001,-,-,-,0.005,0.36,0.001,-,0.007,0.00002,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840.000,4840.000,
13,3,2010-10-04,124,87.0,2,9.6,-,30.0,-,-0.1,-,-,-,-,-,7.40,1.7,-,0.07,12,0.02,0.005,0.005,0.005,0.02,-,0.046,0.002,0.065,-,-,-,0.001,-,-,-,0.0001,-,-,-,0.005,0.33,0.001,-,0.016,0.000,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840.000,4840.000,
13,3,2010-11-01,119,83.0,8,20.2,-,22.9,-,0.0,-,0.20,-,-,-,7.19,1.7,-,0.07,13,0.02,0.005,0.005,0.005,0.04,-,0.055,0.003,0.042,-,-,-,0.001,-,-,-,0.000,-,-,-,0.005,0.4,0,-,0.005,0,0.001,-,0,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,16,5,0.001,0.03,-,-,-,-,4840.000,4840.000,
13,3,2010-12-01,112,78.0,6,17.5,-,24.2,-,0.0,-,4.45,-,-,-,7.58,1.8,-,0.07,10,0.02,0.005,0.005,0.005,0.02,-,0.090,0.002,0.032,-,-,-,0.0010,-,-,-,0.0001,-,-,-,0.005,0.53,0,-,0.005,0.000,0.001,-,0.000,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840.000,4840.000,
13,3,2011-01-03,110,77,8,13.9,-,27.4,-,0.0,-,4.49,-,-,-,7.30,2.4,-,0.07,10,0.02,0.005,0.005,0.005,0.03,-,0.030,0.002,0.062,-,-,-,0.001,-,-,-,0.0001,-,-,-,0.005,0.26,0.001,-,0.005,0.00002,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,3460,4840,
13,3,2011-02-01,88,61,20,NA,-,27.2,-,0.0,-,4.86,-,-,-,7.15,2.6,-,0.06,9,0.02,0.005,0.005,0.005,0.02,-,0.235,0.004,0.037,-,2.70,-,0.001,-,-,-,0.0001,0.001,0.01,0.001,0.005,1.25,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.02,-,-,-,-,4840,4840,
13,3,2011-03-01,82,57,83,NA,-,27.5,-,0.0,-,4.90,-,-,-,6.8,3.8,-,0.06,10,0.02,0.005,0.006,0.005,0.02,-,0.163,0.003,0.064,-,0.461,-,0.0007,-,-,-,0.0001,0.001,-,0.001,0.005,0.36,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840,4840,
13,3,2011-04-04,114,80,4,NA,-,30.1,-,0.0,-,5.19,-,-,-,7.29,1.3,-,0.07,10,0.02,0.005,0.005,0.005,0.03,-,0.072,0.002,0.046,-,0.055,-,0.001,-,-,-,0.0001,NA,0.01,0.001,0.005,0.21,0.001,-,0.30,0.00002,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,780,4840,
13,3,2011-05-02,100,72,11,-,-,29.9,-,0.0,-,5.41,-,-,-,7.30,2,-,0.06,7,0.02,0.005,0.005,0.005,0.02,-,0.051,0.003,0.067,-,0.601,-,0.001,-,-,-,0.0001,-,-,0.001,0.005,0.49,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840,4840,
13,3,2011-06-01,85,59,128,-,-,29.1,-,0.0,-,4.58,-,-,-,7.26,2.4,-,0.06,9,0.02,0.005,0.005,0.005,0.02,-,0.090,0.005,0.089,-,0.975,-,0.001,-,-,-,0.0001,0.001,0.01,0.001,0.005,0.38,0.001,-,0.005,0.00002,0.001,-,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,16,5,0.001,0.01,-,-,-,-,4840,4840,
13,3,2011-07-04,141,99,4,-,-,30.1,-,0.0,-,3.61,-,-,-,7.41,2.2,-,0.07,13,0.02,0.005,0.005,0.005,0.03,-,0.048,0.001,0.073,-,0.042,-,0.001,-,-,-,0.0001,-,0.01,0.001,0.005,0.43,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840,4840,
13,3,2011-08-02,242,170,1,-,-,31.2,-,0.0,-,3.85,-,-,-,7.9,2.6,-,0.13,3,0.02,0.005,0.005,0.005,0.02,-,0.005,0.002,0.109,-,0.021,-,0.001,-,-,-,0.0001,-,0.01,0.001,0.005,0.27,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,11,5,0.001,0.04,-,-,-,-,1840,4840,
13,3,2011-09-03,165,116,12,-,-,25.9,-,0.0,-,4.3,-,-,-,7.37,2.2,-,0.09,13,0.02,0.005,0.005,0.005,0.03,-,0.029,0.001,0.112,-,0.090,-,0.0015,-,-,-,0.0001,-,0.01,0.001,0.005,0.51,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840,4840,
13,3,2011-10-04,96,67,18,-,-,27.4,-,0.0,-,6.56,-,-,-,7.49,2.6,-,0.10,17,0.02,0.005,0.005,0.005,0.02,-,0.126,0.004,0.049,-,0.295,-,0.0008,-,-,-,0.0001,-,0.01,0.001,0.005,0.28,0.001,-,0.006,0.00005,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,15,5,0.001,0.01,-,-,-,-,4840,4840,
13,3,2011-11-01,121,85,4,-,-,29.6,-,-,-,6.49,-,-,-,7.65,1.4,-,0.07,12,0.02,0.005,0.005,0.005,0.02,-,0.005,0.002,0.061,-,0.084,-,0.0013,-,-,-,0.0001,-,0.01,0.001,0.005,0.35,0.001,-,0.013,0.00005,0.001,-,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840,4840,
13,3,2011-12-01,87,61,23,-,-,26.7,-,-,-,7.27,-,-,-,7.64,2.9,-,0.07,11,0.02,0.005,0.005,0.005,0.02,-,0.141,0.006,0.025,-,0.323,-,0.0007,-,-,-,0.0001,-,0.01,0.001,0.005,0.34,0.001,-,0.005,0.00005,0.001,-,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840,4840,
13,3,2012-01-02,97,68,3,-,-,29.8,-,-,-,5.86,33,-,-,7.54,1.0,-,0.07,11,0.02,0.005,0.005,0.005,0.02,-,0.077,0.005,0.046,-,0.184,0.001,0.0006,-,-,-,0.0001,-,0.01,0.001,0.005,0.24,0.001,-,0.008,0.00005,0.001,-,0.0001,4.82,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,17,5,0.001,0.01,-,-,-,-,4840,4840,
13,3,2012-02-01,103.5,58,12,-,-,28.9,-,-,-,6.58,39,-,-,7.54,-,-,-,6,-,0.01,-,0.01,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
13,3,2012-03-02,73.5,49,262,-,-,25.6,-,-,-,8.21,31,-,-,7.89,-,-,-,9,-,-,0.011,0,-,-,-,-,-,-,-,0.0005,0.001,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
13,3,2012-04-02,124.2,83,10,-,-,-,-,-,-,6.81,42,-,-,6.94,-,-,-,9,-,-,0.005,0,-,-,-,-,-,-,-,0.0005,0.0012,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4840,4840,
13,3,2012-05-01,76.6,58,35,-,-,28.6,-,-,-,7.27,29,-,-,7.35,-,-,-,8,-,-,0.005,0,-,-,-,-,-,-,-,0.0005,0.0007,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
13,3,2012-06-02,88,61,179,-,-,-,-,-,-,5.25,31,-,-,7.40,1.7,-,0.06,9,0.02,0.005,0,0.005,0.03,-,0.06,0.01,0.11,-,0.22,-,0.001,-,-,-,0.00,-,0.01,0.001,0.005,0.21,0.001,-,0.005,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,13,5,0.001,0.01,-,-,-,-,4840,4840,
13,3,2012-07-02,124,87,10,-,-,27.5,-,-,-,7.02,42,-,-,7.30,-,-,-,13,-,-,0.005,0,-,-,-,-,-,-,-,0.0005,0.0015,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
13,3,2012-08-01,137.7,104,2,-,-,28.6,-,-,-,7.15,52,-,-,7.82,-,-,-,13,-,-,0.005,0,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
13,3,2012-09-03,177,112,5,-,-,26.6,-,-,-,5.49,56,-,-,6.9,-,-,-,12,-,-,0.005,0,-,-,-,-,-,-,-,0.0005,0.0019,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
13,3,2012-10-03,201.5,127,8,-,-,26.6,-,-,-,3.49,66,-,-,7.40,-,-,-,13,-,-,0.005,0,-,-,-,-,-,-,-,0.0005,0.0021,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
13,3,2012-11-01,143.1,95,4,-,-,31.3,-,-,-,5.34,53,-,-,7.57,-,-,-,3,-,-,0.005,0,-,-,-,-,-,-,-,0.0005,0.0018,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
13,3,2012-12-03,92,61,1,-,-,23.5,-,-,-,7.12,37,-,-,7.4,1,-,0.06,11,0.02,0.005,0.005,0.005,-,0.02,0.016,0.005,0.047,-,0.200,0.0005,0.001,-,-,-,0.0001,-,0.02,0.001,0.005,0.31,0.001,-,0.005,0.00005,-,-,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,19,5,0.001,0.01,-,-,-,-,1840,4840,
13,3,2013-01-11,88,62,15,-,-,23.2,-,-,-,7.32,31,-,-,7.45,2.3,-,-,-,-,0.005,0.005,-,-,-,-,-,-,-,-,0.0005,0.001,-,-,-,-,-,-,-,0.005,-,-,-,-,0.0001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
13,3,2013-02-11,97,68,3,-,-,27.7,-,-,-,6.81,37,-,-,7.35,1.5,-,-,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0007,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
13,3,2013-03-05,90,63,27,-,-,29,-,-,-,6.93,48,-,-,7.43,-,-,-,11,-,0.005,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0006,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
13,3,2013-04-04,75,52,8,-,-,30.7,-,-,-,6.63,34,-,-,7.43,-,-,-,11,-,0.005,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0007,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
13,3,2013-05-02,102,71,27,-,-,28.5,-,-,-,6.51,41,-,-,7.14,-,-,-,13,-,0.005,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0010,-,-,-,-,-,-,-,0.039,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
13,3,2013-06-04,132,92,5,-,-,29.4,-,-,-,7.14,45,-,-,8.03,1.1,-,0.07,12,0.02,0.005,0.005,0.005,0.04,-,0.041,0.001,0.069,-,0.079,0.0005,0.0011,-,-,-,0.0001,-,0.01,0.001,0.005,0.27,0.001,-,0.008,0.00005,-,-,0.0001,-,0.015,-,-,-,-,-,-,-,-,-,-,-,-,-,2,18,5,0.001,0.01,-,-,-,-,4840,4840,
13,3,2013-07-03,97,68,9,-,-,26.4,-,-,-,7.61,32,-,-,7.51,-,-,-,9,0.02,0.005,0.005,0.005,-,0.02,0.082,0.004,-,-,-,0.0005,0.0007,-,-,-,0.0001,-,-,0.001,0.005,0.20,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2013-08-02,113,79,2,-,-,27.5,-,-,-,6.93,41,-,-,7.31,-,-,-,10,0.02,0.005,0.005,0.005,-,0.04,0.026,0.002,-,-,-,0.0005,0.0005,-,-,-,0.0001,-,-,0.001,0.005,0.41,0.001,-,0.044,0.00005,-,0.0007,0.0001,-,0.008,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,
13,3,2013-09-05,122,83,12,-,-,28.5,-,-,-,7.03,54,-,-,7.1,5,-,0.1,12,0.002,0.01,0.01,0.01,-,0.1,0.01,0.01,0.01,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.8,0.01,-,0.10,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.005,0.1,-,-,-,2420,-,2420,
13,3,2013-10-02,140,95,7,-,-,27.1,-,-,-,7.05,62,-,-,7.1,5,-,0.1,15,0.002,0.01,0.01,0.01,-,0.1,0.01,0.02,0.18,-,0.6,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,1.1,0.01,-,0.22,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,2,0.001,0.1,-,-,-,240,-,240,
13,3,2013-11-12,127,87,1,-,-,26.1,-,-,-,7.05,66,-,-,7.2,5,-,0.1,12,0.002,0.01,0.01,0.01,-,0.7,0.7,0.7,0.7,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.4,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,2420,-,2420,
13,3,2013-12-04,109,74,9,-,-,26,-,-,-,7.2,60,-,-,7.1,5,-,0.1,12,0.002,0.01,0.01,0.01,-,0.1,0.01,0.01,0.07,-,0.2,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.3,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.1,-,-,-,172,-,2420,
13,3,2014-01-07,89,65,3,-,-,26,-,-,-,7.22,48,-,-,6.9,5,-,0.1,9,0.002,0.01,0.01,0.01,-,0.1,0.05,0.01,0.01,-,0.2,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.6,0.01,-,0.06,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.003,0.17,-,-,-,2420,-,2420,
13,3,2014-02-05,110,75,3,-,-,27.6,-,-,-,7.9,61,-,-,7.1,5,-,0.1,9,0.002,0.01,0.01,0.01,-,0.1,0.01,0.01,0.04,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.5,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,2420,-,2420,
13,3,2014-03-11,121,82,7,-,-,29.6,-,-,-,6.51,59,-,-,8.8,5,-,0.1,12,0.002,0.01,0.01,0.01,-,0.1,0.07,0.01,0.03,-,0.1,-,0.002,-,-,-,0.001,-,0.02,0.1,0.01,0.5,0.01,-,0.07,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,120,-,2420,
13,3,2014-04-02,127,83,21,-,-,28.1,-,-,-,6.77,36,-,-,8,5,-,0.2,9,0.002,0.01,0.01,0.01,-,0.1,0.10,0.01,0.03,-,0.3,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.005,0.1,-,-,-,308,-,2420,
13,3,2014-05-06,130,88,17,-,-,28.9,-,-,-,6.52,57,-,-,7.0,5,-,0.1,14,0.002,0.01,0.01,0.01,-,0.1,0.05,0.01,0.01,-,0.1,-,0.002,-,-,-,0.001,-,0.02,0.1,0.01,0.4,0.01,-,0.06,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.004,0.16,-,-,-,1120,-,2419,
13,3,2014-06-04,123,84,4,-,-,28.3,-,-,-,6.8,50,-,-,7.0,5,-,0.2,11,0.002,0.01,0.01,0.01,-,0.1,0.05,0.01,0.06,-,0.1,-,0.002,-,-,-,0.001,-,0.02,0.1,0.01,0.2,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.1,-,-,-,40,-,2419,
13,3,2014-07-01,94,64,10,-,-,27.4,-,-,-,7.33,38,-,-,6.9,5,-,0.1,14,0.002,0.01,0.01,0.01,-,0.1,0.06,0.01,0.06,-,0.2,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.2,0.01,-,0.05,0.0005,-,0.001,0.02,-,1.13,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.1,-,-,-,2420,-,2420,
13,3,2014-08-05,145,98,4,-,-,28.6,-,-,-,6.84,73,-,-,6.6,5,-,0.1,12,0.002,0.01,0.01,0.01,-,0.1,0.109,0.01,0.01,-,0.2,-,0.004,-,-,-,0.001,-,0.02,0.1,0.01,2.0,0.01,-,0.19,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.003,0.1,-,-,-,220,-,500,
13,3,2014-09-02,144,84,6,-,-,29.5,-,-,-,7.18,61,-,-,6.7,5,-,0.1,9,0.002,0.01,0.01,0.01,-,0.1,0.01,0.01,0.06,-,0.2,-,0.002,-,-,-,0.001,-,0.02,0.1,0.01,1.0,0.01,-,0.18,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,280,-,2400,
13,3,2014-10-01,189,110,4,-,-,29,-,-,-,7.06,96,-,-,7.0,5,-,0.1,8,0.002,0.01,0.01,0.01,-,0.1,0.010,0.01,0.13,-,0.1,-,0.003,-,-,-,0.001,-,0.02,0.1,0.01,1.4,0.01,-,0.27,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,33,-,5000,
13,3,2014-11-04,116,67,17,-,-,28.5,-,-,-,7.16,41,-,-,7.4,5,-,0.2,12,0.002,0.01,0.01,0.01,-,0.1,0.01,0.01,0.02,-,0.3,-,0.002,-,-,-,0.001,-,0.02,0.1,0.01,0.5,0.01,-,0.06,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.005,0.1,-,-,-,3000,-,240,
13,3,2014-12-03,90,63,18,-,-,27.5,-,-,-,7.80,26,-,-,7.15,2.4,-,0.07,11,0.01,0.005,0.005,0.005,-,0.03,0.92,0.001,0.048,-,0.602,-,0.0005,-,-,-,0.0001,-,0.005,0.001,0.005,0.39,0.004,-,0.005,0.00005,-,0.0021,0.0052,-,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,3466,-,4840,
13,3,2015-01-06,61,42,359,-,-,25.1,-,-,-,7.62,17,-,-,6.89,3.4,-,0.03,18,0.01,0.005,0.028,0.005,-,0.03,0.347,0.001,0.154,-,1.69,-,0.002,-,-,-,0.0002,-,0.005,0.001,0.005,0.79,0.003,-,0.007,0.00005,-,0.0005,0.0004,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,37,59,1,0.001,0.01,-,-,-,4840,-,4840,
13,3,2015-02-03,138,96,5,-,-,27.8,-,-,-,6.99,53,-,-,7.56,3.3,-,0.03,11,"0,01","0,005","0,005","0,005",-,0.06,0.092,0.002,0.088,-,0.344,-,0.002,-,-,-,0.0001,-,"0,005","0,001","0,005",0.74,0.004,-,0.012,"0,00005",-,0.0016,0.014,-,"0,005",-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,"0,001","0,01",-,-,-,4840,-,3980,
13,3,2015-03-03,101,71,4,-,-,27.8,-,-,-,7.16,37,-,-,7.17,1.4,-,0.09,11,0.01,0.005,0.005,0.005,-,0.02,0.105,0.001,0.026,-,0.705,-,0.0007,-,-,-,0.0001,-,0.005,0.001,0.005,0.52,0.004,-,0.009,0.00005,-,0.0011,0.0019,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,380,
13,3,2015-04-01,110,77,4,-,-,29.3,-,-,-,7.15,38,-,-,7.17,1.4,-,0.05,11,0.01,0.005,0.005,0.005,-,0.02,0.005,0.001,0.066,-,1.12,-,0.005,-,-,-,0.001,-,0.005,0.01,0.01,0.02,0.005,-,0.05,0.00006,-,0.005,0.01,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,1960,4840,
13,3,2015-05-05,185,129,14,-,-,30.2,-,-,-,7.16,84,-,-,7.37,3.8,-,0.31,9,0.01,0.005,0.005,0.005,-,0.02,0.099,0.006,0.145,-,0.005,-,0.0005,-,-,-,0.0001,-,0.005,0.001,0.005,0.35,0.004,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,2100,-,4840,
13,3,2015-06-03,207,145,5,-,-,28.2,-,-,-,7.12,95,-,-,6.98,2.5,-,0.24,7,0.01,0.005,0.005,0.005,-,0.11,0.174,0.002,0.064,-,0.005,-,0.002,-,-,-,0.0001,-,0.005,0.001,0.005,0.12,0.001,-,0.026,0.00005,-,0.0005,0.0001,-,0.008,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,4840,
13,3,2015-07-01,205,144,7,-,-,27.7,-,-,-,7.37,95,-,-,7.09,3.2,-,0.14,8,0.01,0.005,0.005,0.005,-,0.06,0.026,0.008,0.184,-,0.059,-,0.003,-,-,-,0.0001,-,0.005,0.001,0.005,0.19,0.001,-,0.094,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,4840,
13,3,2015-08-04,249,174,15,-,-,26.1,-,-,-,6.67,105,-,-,6.98,5.2,-,0.25,14,0.01,0.005,0.005,0.005,-,0.07,0.038,0.002,0.339,-,0.006,-,0.003,-,-,-,0.0001,-,0.005,0.001,0.005,0.18,0.001,-,0.041,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,15,1,0.001,0.01,-,-,-,4840,-,4840,
13,3,2015-09-01,NF,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
13,3,2015-10-01,NF,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
