codesample_id,standard_id,date,conductivity,total_dissolved_solids_tds,total_suspended_solids_tss,turbidity,hardness,temperature_,colour,salinity,alkalinity_as_caco3,dissolved_oxygen_do,alkalinity_total,alkalinitycarbonate,alkalinitybicarbonate,ph,chloride_cl,free_chlorine,fluoride_f,sulphate_so4,sulphite_h2s,free_cyanide_fcn,total_cyanide_cn_tot,wad_cyanide_cn_wad,ammonium_nh4,ammonia_nnh3,nitrate_no3,nitrite_no2,phosphate_po4,total_nitrogen,aluminium_al,antimony_sb,arsenic_as,barium_ba,boron_b,calcium_ca,cadmium_cd,chromium_cr,chromium_hexavalent_cr6+,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromium_hexavalent_tcr6+,chromium_tcr,cobalt_tco,copper_tcu,iron_tfe,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oil_and_grease,phenols,surfactant_mbas,benzene_hexa_chloride_bhc,endrin,dichloro_diphenyl_trichloroethane_ddt,fecal_coliform,e_coli,total_coliform_bacteria_,-
9,3,2015-09-03,272,190,1,-,-,31.7,-,-,-,7.01,147,-,-,7.67,4.2,-,0.11,4,0.01,0.005,0.005,0.005,-,0.02,0.036,0.001,0.392,-,0.005,-,0.005,-,-,-,0.0001,-,0.005,0.001,0.01,0.05,0.001,-,0.014,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,240,-,4840,-
9,3,2015-10-06,293,205,2,-,-,29.7,-,-,-,7.56,142,-,-,7.96,6.3,-,0.1,7,0.01,0.005,0.005,0.005,-,0.06,0.017,0.003,0.255,-,0.005,-,0.006,-,-,-,0.0001,-,0.005,0.001,0.005,0.06,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,4840,-
9,3,2015-11-03,278,195,11,-,-,29,-,-,-,7.08,123,-,-,7.94,7.1,-,0.11,5,0.01,0.005,0.005,0.005,-,0.02,0.01,0.002,0.246,-,0.049,-,0.006,-,-,-,0.0001,-,0.005,0.001,0.005,0.18,0.001,-,0.007,0.00005,-,0.0005,0.0001,-,0.008,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.006,0.01,-,-,-,240,-,4840,-
9,3,2015-12-01,277,194,2,-,-,29.8,-,-,-,7.55,106,-,-,7.17,-,-,0.11,25,0.01,0.005,0.005,0.005,-,0.02,0.074,0.001,0.3,-,0.006,-,0.0023,-,0.007,-,0.0001,-,0.005,0.001,0.005,0.12,0.003,-,0.008,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,240,-,4840,-
9,3,2016-01-05,243,170,38,-,-,28.6,-,-,-,6.59,75,-,-,7.51,-,0.08,0.10,36,0.01,0.005,0.005,0.005,-,0.13,1.835,0.025,0.086,-,3.076,-,0.0008,-,0.005,-,0.0004,-,0.005,0.001,0.010,3.35,0.003,-,0.037,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,4840,-
9,3,2016-02-03,278,194,6,-,-,30.3,-,-,-,7.09,-,-,-,7.23,-,-,-,34,0.01,0.005,0.005,0.005,-,0.02,0.005,0.001,-,-,-,-,0.0005,-,0.011,-,0.0001,-,-,0.001,0.005,0.13,0.003,-,0.025,0.00005,-,0.0005,0.006,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2016-03-02,218,152,1,-,-,30.9,-,-,-,7.63,-,-,-,7.76,-,-,-,40,0.01,0.005,0.005,0.005,-,0.03,0.005,0.001,-,-,-,-,0.0018,-,0.033,-,0.0002,-,-,0.001,0.005,0.17,0.01,-,0.028,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2016-04-05,231,162,4,-,-,30.8,-,-,-,7.6,85,-,-,7.29,-,0.03,0.09,14,0.01,0.005,0.005,0.005,-,0.02,0.068,0.001,0.05,-,0.03,-,0.001,-,0.016,-,0.0002,-,0.005,0.001,0.005,0.2,0.017,-,0.047,0.00005,-,0.001,0.0001,-,0.017,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,118,4840,-
9,3,2016-05-02,212,148,5,-,-,29.4,-,-,-,7.78,-,-,-,7.57,-,-,-,25,0.01,0.005,0.005,0.005,-,0.02,0.014,0.001,-,-,-,-,0.0005,-,0.013,-,0.0001,-,-,0.001,0.005,0.09,0.016,-,0.005,0.00005,-,0.0008,0.0084,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2016-06-01,181,127,2,-,-,29.8,-,-,-,8.2,-,-,-,7.28,-,-,-,16,0.002,0.005,0.005,0.005,-,0.02,0.044,0.001,-,-,-,-,0.0005,-,0.008,-,0.0001,-,-,0.001,0.007,0.24,0.001,-,0.14,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2016-07-02,180,126,4,-,-,29.1,-,-,-,7.86,67,-,-,7.42,-,0.02,0.09,14,0.002,0.005,0.005,0.005,-,0.02,0.005,0.002,0.027,-,0.145,-,0.0006,-,0.011,-,0.0001,-,0.005,0.001,0.005,0.29,0.004,-,0.035,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,320,4840,-
9,3,2016-08-03,156,110,4,-,-,27.4,-,-,-,7.84,-,-,-,7.3,-,-,-,11,0.002,0.005,0.005,0.005,-,0.02,0.005,0.001,-,-,-,-,0.0006,-,0.005,-,0.0005,-,-,0.001,0.005,0.02,0.025,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2016-09-03,236,165,4,-,-,29.3,-,-,-,8.1,-,-,-,7.36,-,-,-,2,0.002,0.005,0.005,0.005,-,0.02,0.005,0.001,-,-,-,-,0.0005,-,0.015,-,0.0002,-,-,0.001,0.005,0.07,0.001,-,0.01,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2016-10-04,141,99,11,-,-,32.1,-,-,-,7.24,51,-,-,7.46,-,0.02,0.07,15,0.002,0.005,0.005,0.005,-,0.03,0.019,0.001,0.138,-,0.029,-,0.0005,-,0.013,-,0.0002,-,0.005,0.001,0.005,0.78,0.002,-,0.012,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,460,4840,-
9,3,2016-11-02,126,88,8,-,-,29.5,-,-,-,7.85,45,-,-,7.34,-,0.02,0.05,2,0.002,0.005,0.005,0.005,-,0.02,0.436,0.001,0.146,-,10.2,-,0.0032,-,0.014,-,0.0007,-,0.005,0.001,0.012,4.97,0.002,-,0.03,0.00005,-,0.0005,0.0001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,11,1,0.001,0.01,-,-,-,-,1100,4840,-
9,3,2016-12-01,135,94,11,-,-,29.5,-,-,-,7.59,-,-,-,7.5,-,-,-,11,0.002,0.005,0.005,0.005,-,0.02,0.154,0.01,-,-,-,-,0.0005,-,0.039,-,0.0005,-,-,0.001,0.006,2.8,0.006,-,0.018,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2017-01-02,106,74,3,-,-,27.8,-,-,-,8.28,40,-,-,7.45,-,0.03,0.06,5,0.002,0.005,0.005,0.005,-,0.02,0.601,0.001,0.084,-,0.622,-,0.0005,-,0.014,-,0.0001,-,0.005,0.001,0.005,0.41,0.006,-,0.015,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,380,4840,-
9,3,2017-02-02,118,83,6,-,-,27.9,-,-,-,8,-,-,-,7.4,-,-,-,2,0.002,0.005,0.005,0.005,-,0.02,0.2,0.004,-,-,-,-,0.0005,-,0.012,-,0.0004,-,-,0.001,0.006,1.38,0.001,-,0.018,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2017-03-01,136,95,14,-,-,31.8,-,-,-,7.98,-,-,-,7.42,-,-,-,3,0.002,0.005,0.005,0.005,-,0.02,0.102,0.006,-,-,-,-,0.0005,-,0.016,-,0.0002,-,-,0.001,0.005,0.8,0.001,-,0.057,0.00005,-,0.0005,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,4,10,-,-,-,-,-,-,-,-,-,-
9,3,2017-04-04,117,82,8,-,-,28.6,-,-,-,8.18,50,-,-,7.54,-,0.04,0.02,2,0.002,0.005,0.005,0.005,-,0.04,0.049,0.001,0.056,-,2.35,-,0.0005,-,0.005,-,0.0001,-,0.005,0.001,0.005,1.25,0.002,-,0.014,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,260,4840,-
9,3,2017-05-03,183,128,2,-,-,28.6,-,-,-,7.7,-,-,-,7.38,-,-,-,2,0.002,0.005,0.005,0.005,-,0.04,0.057,0.003,-,-,-,-,0.0005,-,0.016,-,0.0001,-,-,0.001,0.005,0.28,0.002,-,0.007,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,12,-,-,-,-,-,-,-,-,-,-
9,3,2017-06-01,175,122,9,-,-,28.4,-,-,-,7.16,-,-,-,7.59,-,-,-,5,0.002,0.005,0.005,0.005,-,0.02,0.102,0.004,-,-,-,-,0.0005,-,0.371,-,0.0001,-,-,0.001,0.005,0.36,0.003,-,0.012,0.00005,-,0.0005,0.0001,-,0.035,-,-,-,-,-,-,-,-,-,-,-,-,-,3,10,-,-,-,-,-,-,-,-,-,-
9,3,2017-07-04,124,87,7,-,-,30.6,-,-,-,7.82,51,-,-,7.66,-,0.03,0.07,8,0.002,0.005,0.005,0.005,-,0.02,0.177,0.004,0.109,-,2.04,-,0.0005,-,0.01,-,0.0004,-,0.005,0.001,0.007,2.33,0.003,-,0.02,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,870,4840,-
9,3,2017-08-01,170,119,6,-,-,30.9,-,-,-,7.52,-,-,-,7.34,-,-,-,5,0.002,0.005,0.005,0.005,-,0.02,0.005,0.001,-,-,-,-,0.0005,-,0.012,-,0.0001,-,-,0.001,0.005,0.44,0.001,-,0.009,0.00002,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,13,-,-,-,-,-,-,-,-,-,-
9,3,2017-09-01,209,147,2,-,-,28.1,-,-,-,7.78,-,-,-,7.66,-,-,-,5,0.002,0.005,0.005,0.005,-,0.03,0.074,0.004,-,-,-,-,0.0005,-,0.008,-,0.0001,-,-,0.001,0.005,0.17,0.001,-,0.005,0.00003,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2017-10-01,128,90,8,-,-,29.1,-,-,-,7.39,56,-,-,7.51,-,0.03,0.1,5,0.002,0.005,0.005,0.005,-,0.02,0.01,0.001,0.057,-,6.18,-,0.0005,-,0.017,-,0.0003,-,0.005,0.001,0.005,3.22,0.006,-,0.019,0.00005,-,0.0005,0.0001,-,0.008,-,-,-,-,-,-,-,-,-,-,-,-,-,2,15,1,0.001,0.01,-,-,-,-,4840,4840,-
9,3,2017-11-01,121,85,23,-,-,28.8,-,-,-,7.94,-,-,-,7.47,-,-,-,7,0.002,0.005,0.005,0.005,-,0.07,0.065,0.004,-,-,-,-,0.0005,-,0.005,-,0.0005,-,-,0.001,0.006,4.38,0.008,-,0.03,0.0005,-,0.0005,0.0001,-,0.008,-,-,-,-,-,-,-,-,-,-,-,-,-,2,11,-,-,-,-,-,-,-,-,-,-
9,3,2017-12-01,152,106,9,-,-,28.1,-,-,-,7.54,-,-,-,7.5,-,-,-,5,0.002,0.005,0.005,0.005,-,0.02,0.073,0.001,-,-,-,-,0.0005,-,0.005,-,0.0002,-,-,0.001,0.005,0.63,0.001,-,0.006,0.00005,-,0.0005,0.0144,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2018-01-04,125,88,16,-,-,26.9,-,-,-,7.4,-,-,-,7.31,-,-,-,5,0.002,0.005,0.005,0.005,-,0.14,0.102,0.001,-,-,-,-,0.0005,-,0.015,-,0.0001,-,-,0.001,0.005,1.75,0.004,-,0.013,0.00005,-,0.0005,0.0006,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2018-02-01,174,122,1,-,-,27.9,-,-,-,8,84,-,-,7.4,-,0.04,0.23,5,0.002,0.005,0.005,0.005,-,0.03,0.093,0.005,0.083,-,0.212,-,0.0005,-,0.013,-,0.0001,-,0.005,0.001,0.005,0.61,0.001,-,0.022,0.00005,-,0.0005,0.0005,-,0.0005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,1540,4840,-
9,3,2018-03-01,108,76,57,-,-,27.9,-,-,-,7.97,-,-,-,7.6,-,-,-,16,0.002,0.005,0.005,0.005,-,0.02,0.161,0.008,-,-,-,-,0.0005,-,0.019,-,0.0005,-,-,0.001,0.006,2.15,0.004,-,0.012,0.00005,-,0.0005,0.0109,-,0.0005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2018-04-01,138,97,14,-,50,29.2,-,-,-,7.7,-,-,-,7.75,1.4,-,-,5,0.002,0.005,0.005,0.005,-,0.02,0.07,0.003,-,-,-,-,0.0005,-,0.013,-,0.0001,-,-,0.001,0.005,0.79,0.001,-,0.007,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2018-05-01,139,97,1,-,54,27.8,-,-,-,8.05,63,-,-,7.53,1,0.02,0.1,5,0.002,0.005,0.005,0.005,-,0.02,0.094,0.002,0.039,-,1.24,-,0.0005,-,0.013,-,0.0001,-,0.005,0.001,0.005,0.92,0.004,-,0.012,0.00005,-,0.0005,0.01,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,730,4840,-
9,3,2018-06-01,147,103,1,-,55,-,-,-,-,8.01,-,-,-,7.41,3,-,-,5,0.005,0.005,0.005,0.005,-,0.02,0.124,0.001,-,-,-,-,0.0005,-,0.005,-,0.0001,-,-,0.001,0.005,0.88,0.001,-,0.007,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2018-07-03,192,135,6,-,44,-,-,-,-,7.71,-,-,-,7.7,4.4,-,-,5,0.005,0.005,0.005,0.005,-,0.07,0.102,0.001,-,-,-,-,0.0005,-,0.005,-,0.0002,-,-,0.001,0.005,0.12,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2018-08-01,224,157,1,-,78,-,-,-,-,7.28,107,-,-,7.63,2.9,0.08,0.18,5,0.002,0.005,0.005,0.005,-,0.02,0.105,0.003,0.269,-,0.005,-,0.0005,-,0.02,-,0.0001,-,0.005,0.001,0.005,0.15,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,178,4840,-
9,3,2018-09-04,254,178,2,-,87,-,-,-,-,7.48,-,-,-,7.27,4.5,-,-,5,0.005,0.005,0.005,0.005,-,0.03,0.15,0.002,-,-,-,-,0.0005,-,0.005,-,0.0001,-,-,0.001,0.005,0.15,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2018-10-02,253,177,2,-,84,-,-,-,-,7.38,-,-,-,7.05,3.7,-,-,5,0.002,0.005,0.005,0.005,-,0.02,0.08,0.002,-,-,-,-,0.0005,-,0.005,23.1,0.0001,-,-,0.001,0.005,0.24,0.001,6.45,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2018-11-01,249,176,3,-,87,-,-,-,-,7.12,-,-,-,7.62,4.5,-,-,5,0.002,0.005,0.005,0.005,-,0.02,0.11,0.003,-,-,-,-,0.0005,-,0.012,21.4,0.0001,-,-,0.001,0.005,0.56,0.001,8.25,0.147,0.00005,-,0.0005,0.0003,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2018-12-03,253,177,13,-,77,-,-,-,-,7.93,91,1,91,7.58,11.9,0.09,0.12,5,0.002,0.005,0.005,0.005,-,0.02,0.067,0.002,0.065,-,0.148,-,0.0005,-,0.021,19.5,0.0001,-,0.005,0.001,0.005,0.46,0.001,6.83,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,304,4840,-
9,3,2019-01-05,117,82,18,-,42,-,-,-,-,7.75,-,1,47,7.55,3.2,-,-,9,0.002,0.005,0.005,0.005,-,0.02,0.285,0.001,-,-,-,-,0.0005,-,0.005,10.7,0.0001,-,-,0.001,0.006,2.62,0.001,3.78,0.016,0.00005,-,0.0005,0.0001,-,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2019-02-05,118,83,6,26.5,43,28.49,-,0.1,-,7.65,45,1,45,6.98,3,0.03,0.16,5,0.002,0.005,0.005,0.005,-,0.02,0.160,0.003,0.028,-,2.68,-,0.0005,-,0.025,11.9,0.0001,-,0.005,0.001,0.005,1.22,0.001,3.28,0.008,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4840,4840,-
9,3,2019-03-05,161,113,2,-,56,28,-,-,-,7.47,69,1,69,7.39,2.2,0.04,0.11,5,0.002,0.005,0.005,0.005,-,0.02,0.091,0.002,0.1,-,0.479,-,0.0005,-,0.013,14.8,0.0001,-,0.005,0.001,0.005,0.57,4.58,0.001,0.016,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,774,4840,-
9,3,2019-04-03,179,125,8,-,55,29.45,-,-,-,7.17,-,1,76,7.5,2,-,-,5,0.002,0.005,0.005,0.005,-,0.02,0.015,0.001,-,-,-,-,0.0051,-,0.006,14.1,0.0001,-,-,0.001,0.005,0.32,0.001,4.8,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
9,3,2019-05-07,166,116,3,-,51,29.7,-,-,-,7.56,73,1,73,7.23,1.7,0.02,0.09,5,0.002,0.005,0.005,0.005,-,0.02,0.058,0.001,0.043,-,0.552,-,0.0005,-,0.01,13,0.0001,-,0.005,0.001,0.005,0.55,0.001,4.54,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,150,4840,-
9,3,2019-06-12,207,136,13,-,69.4,29.7,-,-,-,7.2,94,1,94,7.59,4.2,0.01,0.11,5,0.002,0.005,0.005,0.005,-,0.02,0.114,0.001,0.314,-,0.08,-,0.0026,-,0.01,18.3,0.0001,-,0.002,0.001,0.001,0.25,0.001,5.77,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,1,0.001,0.01,-,-,-,-,61,12100,-
9,3,2019-07-03,216,144,3,8.1,76.1,28,-,0.1,-,7.5,89,1,89,7.3,6.3,0.11,0.18,6,0.002,0.005,0.005,0.005,-,0.02,0.059,0.001,0.156,-,0.01,-,0.0027,-,0.01,20.4,0.0001,-,0.002,0.001,0.001,0.134,0.001,6.09,0.036,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,5,1,0.001,0.01,-,-,-,-,11,5230,-
9,3,2019-08-05,256,178,1,0.5,83.7,29.5,-,0.1,-,6.91,94,1,94,7.53,5.2,0.01,0.15,4,0.002,0.005,0.005,0.005,-,0.02,0.033,0.001,0.253,-,0.01,-,0.0030,-,0.02,22.4,0.0001,-,0.002,0.001,0.002,0.068,0.001,6.75,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,1,0.001,0.01,-,-,-,-,5,12100,-
9,3,2019-09-04,264,170,3,4.6,82.9,29.17,-,0.1,-,7.48,118,1,118,7.59,19.4,0.01,0.11,2,0.002,0.005,0.005,0.005,-,0.02,0.035,0.002,1.44,-,0.01,-,0.0035,-,0.01,22.9,0.0001,-,0.002,0.001,0.001,0.023,0.001,6.23,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,9,1,0.001,0.01,-,-,-,-,3,525,-
9,3,2019-10-01,279,192,4,5.8,91.9,30.8,-,0.1,-,6.99,118,1,118,7.88,5.5,0.10,0.12,5,0.002,0.005,0.005,0.005,-,0.02,0.074,0.002,0.978,-,0.01,-,0.0041,-,0.03,24.5,0.0001,-,0.002,0.001,0.001,0.080,0.001,7.44,0.002,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,7,1,0.001,0.01,-,-,-,-,15,12100,-
9,3,2019-11-05,286,194,14,0.4,92,31.9,-,0.1,-,7.1,95,1,95,7.56,6.2,0.01,0.12,25,0.002,0.005,0.005,0.005,-,0.02,0.101,0.001,0.496,-,0.01,-,0.0030,-,0.02,24.2,0.0001,-,0.002,0.001,0.001,0.119,0.001,7.63,0.006,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,11,1,0.001,0.01,-,-,-,-,1,12100,-
9,3,2019-12-03,270,180,10,5.3,89.2,29.58,-,0.1,-,6.25,97,1,97,7.19,5.1,0.01,0.11,30,0.002,0.005,0.005,0.005,-,0.02,0.084,0.001,0.327,-,0.01,-,0.0025,-,0.03,23.7,0.0001,-,0.002,0.001,0.001,0.072,0.001,7.3,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,1,0.001,0.01,-,-,-,-,1,12100,-
9,3,2020-01-08,157,104,22,-,46.2,-,-,-,-,-,40,1,40,7.19,6.6,0.01,0.09,15,0.002,0.005,0.005,0.005,-,0.02,2.78,0.004,0.25,-,0.46,-,0.0012,-,0.02,11.7,0.0001,-,0.002,0.001,0.008,0.053,4.13,0.001,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,12,1000,1,10,-,-,-,-,1,12100,-
9,3,2020-02-05,107,72,7,49.7,30.6,28.6,-,0.0,-,7.41,36,1,36,7.42,3.8,0.01,0.09,6,0.002,0.005,0.005,0.005,-,0.02,1.42,0.001,0.203,-,0.35,-,0.0017,-,0.02,7.54,0.0001,-,0.002,0.001,0.004,0.182,2.86,0.001,0.003,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,1000,1,10,-,-,-,-,1,12100,-
9,3,2020-03-04,109,75,13,60,32.7,28.5,-,0.1,-,7.82,43,1,43,7.61,3,0.01,0.09,5,0.002,0.005,0.005,0.005,-,0.02,0.707,0.001,0.183,-,3.84,-,0.0018,-,0.02,8.35,0.0001,-,0.002,0.001,0.005,1.4,2.89,0.001,0.007,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,8,1000,1,10,-,-,-,-,1,12100,-
9,3,2020-04-07,152,105,2,15.4,45.6,29.4,-,0.1,-,7.83,71,1,71,7.27,2.9,0.01,0.1,5,0.002,0.005,0.005,0.005,-,0.02,0.066,0.002,0.181,-,0.36,-,0.0018,-,0.01,11.8,0.0001,-,0.002,0.001,0.002,0.303,3.92,0.001,0.002,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,1000,1,10,-,-,-,-,1,12100,-
9,3,2020-05-04,NS,NS,NS,NS,NS,NS,-,NS,-,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,-,NS,NS,NS,NS,-,NS,-,NS,-,NS,NS,NS,-,NS,NS,NS,NS,NS,NS,NS,NS,-,NS,NS,-,NS,-,-,-,-,-,-,-,-,-,-,-,-,-,NS,NS,NS,NS,NS,-,-,-,-,NS,NS,-
9,3,2020-06-12,148,101,14,-,42.7,-,-,-,-,-,69,1,69,7.76,2.7,0.01,0.1,5,0.002,0.005,0.005,0.005,-,0.02,0.138,0.001,0.268,-,0.43,-,0.0021,-,0.01,10.4,0.0001,-,0.002,0.001,0.003,0.422,4.06,0.001,0.006,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,12,1000,1,10,-,-,-,-,1,2420,-
9,3,2020-07-03,191,122,9,23.6,59.9,27.4,-,0.0,-,7.55,81,1,81,7.81,3.3,0.01,0.12,5,0.002,0.005,0.005,0.005,-,0.02,0.053,0.001,0.277,-,0.36,-,0.0025,-,0.02,15.3,0.0001,-,0.002,0.001,0.002,0.478,5.29,0.001,0.067,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1000,1,10,-,-,-,-,1,8660,-
9,3,2020-08-04,176,124,16,29.2,55,27.4,-,0.0,-,7.34,64,1,64,7.42,0.8,0.02,0.1,13,0.002,0.005,0.005,0.005,-,0.02,0.211,0.001,0.068,-,2.38,-,0.005,-,0.005,15,0.0002,-,0.005,0.001,0.011,1.42,0.001,4.11,0.028,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,790,13000,-
9,3,2020-09-02,215,151,4,6,69,30.3,-,0.1,-,6.91,90,1,90,7.38,2.4,0.05,0.12,5,0.002,0.005,0.005,0.005,-,0.05,0.056,0.001,0.039,-,0.028,-,0.005,-,0.014,17.5,0.0002,-,0.005,0.001,0.005,0.48,0.001,5.75,0.009,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,2400,4600,-
