codesample_id,standard_id,date,conductivity,total_dissolved_solids_tds,total_suspended_solids_tss,turbidity,hardness,temperature_,colour,salinity,alkalinity_as_caco3,dissolved_oxygen_do,alkalinity_total,alkalinitycarbonate,alkalinitybicarbonate,ph,chloride_cl,free_chlorine,fluoride_f,sulphate_so4,sulphite_h2s,free_cyanide_fcn,total_cyanide_cn_tot,wad_cyanide_cn_wad,ammonium_nh4,ammonia_nnh3,nitrate_no3,nitrite_no2,phosphate_po4,total_nitrogen,aluminium_al,antimony_sb,arsenic_as,barium_ba,boron_b,calcium_ca,cadmium_cd,chromium_cr,chromium_hexavalent_cr6+,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromium_hexavalent_tcr6+,chromium_tcr,cobalt_tco,copper_tcu,iron_tfe,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oil_and_grease,phenols,surfactant_mbas,benzene_hexa_chloride_bhc,endrin,dichloro_diphenyl_trichloroethane_ddt,fecal_coliform,e_coli,total_coliform_bacteria_
27,3,2015-07-05,192,135,43,-,-,30.3,-,-,-,7.34,84,-,-,8.12,4.5,-,0.11,9,0.01,0.05,0.05,0.05,-,0.02,0.047,0.001,0.102,-,0.061,-,0.002,-,-,-,0.0001,-,0.005,0.001,0.005,0.02,0.001,-,0.005,0.00005,-,0.005,0.01,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,40,-,4840
27,3,2015-08-03,192,134,7,-,-,29.3,-,-,-,7.25,97,-,-,8.33,3.1,-,0.09,8,0.01,0.005,0.005,0.005,-,0.02,0.005,0.001,0.096,-,0.019,-,0.0006,-,-,-,0.0001,-,0.005,0.001,0.005,0.02,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,2,0.001,0.01,-,-,-,1460,-,4840
27,3,2015-09-05,208,146,49,-,-,29.2,-,-,-,7.31,94,-,-,8.36,2.8,-,0.09,8,0.01,0.005,0.005,0.005,-,0.02,0.005,0.001,0.486,-,0.284,-,0.001,-,-,-,0.0001,-,0.005,0.001,0.005,0.1,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,520,-,4841
27,3,2015-10-07,217,152,138,-,-,29.3,-,-,-,7.26,106,-,-,8.09,2.4,-,0.1,8,0.01,0.005,0.005,0.005,-,0.02,0.005,0.001,0.154,-,0.001,-,0.001,-,-,-,0.499,-,0.005,0.0001,0.001,0.005,0.001,-,0.24,0.005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,720,-,4841
27,3,2015-11-02,216,151,1,-,-,30.6,-,-,-,7.21,84,-,-,8.6,2.1,-,0.1,8,0.01,0.005,0.005,0.005,-,0.02,0.005,0.001,0.304,-,0.027,-,0.0009,-,-,-,0.0001,-,0.005,0.001,0.005,0.02,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,4840
27,3,2015-12-02,209,146,1,-,-,28.9,-,-,-,7.95,85,-,-,8.07,-,-,0.1,12,0.01,0.005,0.005,0.005,-,0.02,0.058,0.001,0.12,-,0.023,-,0.0005,-,0.007,-,0.0001,-,0.005,0.001,0.005,0.02,0.002,-,0.005,0.00005,-,0.0019,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,420,-,4840
27,3,2016-01-06,170,119,9,-,-,27.1,-,-,-,8.02,76,-,-,7.94,-,0.02,0.12,9,0.01,0.005,0.005,0.005,-,0.02,0.401,0.001,0.138,-,0.370,-,0.0006,-,0.049,-,0.0001,-,0.005,0.001,0.020,0.209,0.003,-,0.007,0.00005,-,0.0005,0.0003,-,0.033,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,2828,-,4840
27,3,2016-02-02,196,137,4,-,-,28.7,-,-,-,8.07,-,-,-,7.97,-,-,-,14,0.01,0.005,0.005,0.005,-,0.02,0.25,0.002,-,-,-,-,0.0005,-,0.006,-,0.0001,-,-,0.001,0.005,0.12,0.003,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2016-03-01,156,110,337,-,-,28.4,-,-,-,8.16,-,-,-,8.14,-,-,-,19,0.01,0.005,0.005,0.005,-,0.03,0.177,0.001,-,-,-,-,0.0005,-,0.023,-,0.0004,-,-,0.001,0.008,4.62,0.016,-,0.083,0.00005,-,0.0007,0.0001,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,2,16,-,-,-,-,-,-,-,-,-
27,3,2016-04-06,202,142,2,-,-,29.6,-,-,-,8.12,79,-,-,8.31,-,0.02,0.08,19,0.01,0.005,0.005,0.005,-,0.02,0.097,0.001,0.077,-,0.092,-,0.0005,-,0.013,-,0.0001,-,0.005,0.001,0.005,0.1,0.003,-,0.005,0.00005,-,0.0005,0.0015,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,980,4840
27,3,2016-05-01,176,123,4,-,-,28.9,-,-,-,7.92,-,-,-,8.01,-,-,-,15,0.01,0.005,0.005,0.005,-,0.02,0.2,0.001,-,-,-,-,0.0021,-,0.009,-,0.0001,-,-,0.001,0.005,0.05,0.018,-,0.005,0.00005,-,0.0005,0.0048,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2016-06-02,195,136,2,-,-,27.2,-,-,-,7.88,-,-,-,7.88,-,-,-,13,0.002,0.005,0.005,0.005,-,0.02,0.208,0.001,-,-,-,-,0.0005,-,0.008,-,0.0001,-,-,0.001,0.005,0.17,0.001,-,0.026,0.00005,-,0.0005,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2016-07-01,193,135,9,-,-,27.7,-,-,-,8.28,82,-,-,8.14,-,0.02,0.08,13,0.002,0.005,0.005,0.005,-,0.02,0.065,0.001,0.049,-,0.121,-,0.0005,-,0.012,-,0.0001,-,0.005,0.001,0.005,0.07,0.004,-,0.005,0.00005,-,0.0006,0.0002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,680,4840
27,3,2016-08-02,200,140,3,-,-,28.4,-,-,-,8.32,-,-,-,8.16,-,-,-,19,0.002,0.005,0.005,0.005,-,0.02,0.127,0.003,-,-,-,-,0.0005,-,0.008,-,0.0001,-,-,0.001,0.005,0.07,0.002,-,0.017,0.00005,-,0.0006,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2016-09-06,207,145,8,-,-,29,-,-,-,7.9,-,-,-,8.15,-,-,-,11,0.002,0.005,0.005,0.005,-,0.02,0.008,0.001,-,-,-,-,0.0005,-,0.015,-,0.0001,-,-,0.001,0.005,0.05,0.003,-,0.005,0.00005,-,0.0006,0.0002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2016-10-05,199,139,39,-,-,29.1,-,-,-,9.21,83,-,-,8.11,-,0.02,0.1,15,0.002,0.005,0.005,0.005,-,0.02,0.005,0.001,0.124,-,0.023,-,0.0005,-,0.01,-,0.0003,-,0.005,0.001,0.005,0.1,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,420,4840
27,3,2016-11-01,166,116,25,-,-,28.9,-,-,-,7.98,67,-,-,7.97,-,0.02,0.08,3,0.002,0.005,0.005,0.005,-,0.02,0.086,0.001,0.134,-,0.297,-,0.0005,-,0.016,-,0.0001,-,0.005,0.001,0.005,0.14,0.003,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4840,4840
27,3,2016-12-02,207,145,4,-,-,28,-,-,-,7.91,-,-,-,8.1,-,-,-,14,0.002,0.005,0.005,0.005,-,0.002,0.074,0.001,-,-,-,-,0.0005,-,0.018,-,0.0002,-,-,0.001,0.005,0.05,0.001,-,0.005,0.00005,-,0.00005,0.0007,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2017-01-05,167,117,18,-,-,27.1,-,-,-,8.08,65,-,-,7.95,-,0.02,0.09,13,0.002,0.005,0.005,0.005,-,0.02,0.314,0.001,0.059,-,0.02,-,0.0005,-,0.018,-,0.0001,-,0.005,0.001,0.005,0.29,0.001,-,0.008,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,1000,5000
27,3,2017-02-01,293,205,89,-,-,27.6,-,-,-,8.23,-,-,-,7.89,-,-,-,25,0.002,0.005,0.005,0.005,-,0.02,0.35,0.004,-,-,-,-,0.0005,-,0.056,-,0.0003,-,-,0.001,0.005,0.7,0.001,-,0.012,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2017-03-02,590,413,29,-,-,29.5,-,-,-,8,-,-,-,8.1,-,-,-,32,0.002,0.005,0.005,0.005,-,0.02,0.005,0.001,-,-,-,-,0.0005,-,0.169,-,0.0002,-,-,0.001,0.005,0.22,0.001,-,0.015,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2017-04-05,327,229,225,-,-,29.6,-,-,-,7.99,68,-,-,8.08,-,0.04,0.15,32,0.002,0.005,0.005,0.005,-,0.02,0.005,0.003,0.356,-,0.521,-,0.0005,-,0.044,-,0.0001,-,0.005,0.001,0.005,0.34,0.001,-,0.006,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4840,4840
27,3,2017-05-04,300,210,18,-,-,29.7,-,-,-,8.57,-,-,-,8.06,-,-,-,21,0.002,0.005,0.005,0.005,-,0.02,0.043,0.002,-,-,-,-,0.0005,-,0.073,-,0.0001,-,-,0.001,0.005,0.15,0.002,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2017-06-03,1420,944,39,-,-,29.5,-,-,-,7.87,-,-,-,8.2,-,-,-,62,0.002,0.005,0.005,0.005,-,0.02,0.15,0.002,-,-,-,-,0.0116,-,0.498,-,0.0001,-,-,0.001,0.009,0.03,0.002,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2017-07-05,965,688,18,-,-,29.5,-,-,-,8.01,78,-,-,8.28,-,0.02,0.18,44,0.002,0.005,0.005,0.005,-,0.02,0.077,0.001,0.034,-,0.533,-,0.0006,-,0.319,-,0.0002,-,0.005,0.001,0.005,0.07,0.001,-,0.011,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,3460,4840
27,3,2017-08-02,1990,1060,1,-,-,32,-,-,-,7.79,-,-,-,8.36,-,-,-,115,0.002,0.005,0.005,0.005,-,0.02,0.124,0.004,-,-,-,-,0.0132,-,0.795,-,0.0001,-,-,0.001,0.005,0.02,0.001,-,0.021,0.00004,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2017-09-02,2420,1380,12,-,-,32,-,-,-,7.8,-,-,-,8.41,-,-,-,132,0.002,0.005,0.005,0.005,-,0.02,0.123,0.008,-,-,-,-,0.0227,-,0.912,-,0.0001,-,-,0.001,0.005,0.02,0.001,-,0.005,0.00002,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2017-10-07,251,176,63,-,-,30.8,-,-,-,7.85,82,-,-,8.37,-,0.02,0.1,22,0.002,0.005,0.005,0.005,-,0.02,0.005,0.003,0.132,-,0.297,-,0.0005,-,0.016,-,0.0001,-,0.005,0.001,0.005,0.19,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,656,4840
27,3,2017-11-03,283,198,11,-,-,27.4,-,-,-,8.12,-,-,-,8.08,-,-,-,11,0.002,0.005,0.005,0.005,-,0.02,0.076,0.001,-,-,-,-,0.0005,-,0.009,-,0.0001,-,-,0.001,0.005,0.09,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2017-12-05,289,202,1,-,-,29.5,-,-,-,7.74,-,-,-,8.16,-,-,-,12,0.002,0.005,0.005,0.005,-,0.02,0.105,0.001,-,-,-,-,0.0005,-,0.005,-,0.0001,-,-,0.001,0.005,0.06,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2018-01-03,249,174,1,-,-,31.1,-,-,-,7.77,-,-,-,8.2,-,-,-,22,0.002,0.005,0.005,0.005,-,0.02,0.068,0.001,-,-,-,-,0.0005,-,0.016,-,0.0001,-,-,0.001,0.005,0.06,0.001,-,0.005,0.00005,-,0.0005,0.0101,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2018-02-02,269,188,1,-,-,30.6,-,-,-,8.02,-,-,-,7.71,-,0.02,0.29,26,0.002,0.005,0.005,0.005,-,0.02,0.046,0.001,0.046,-,0.079,-,0.0005,-,0.034,-,0.0001,-,0.005,0.001,0.005,0.06,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,2240,4840
27,3,2018-03-01,207,145,4,-,-,29.7,-,-,-,7.79,-,-,-,7.99,-,-,-,16,0.002,0.005,0.005,0.005,-,0.02,0.132,0.001,-,-,-,-,0.0005,-,0.017,-,0.0004,-,-,0.001,0.005,0.2,0.003,-,0.005,0.00005,-,0.0005,0.0102,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2018-04-03,221,155,1,-,89,31,-,-,-,8.05,-,3,74,8.42,10.5,-,-,23,0.002,0.005,0.005,0.005,-,0.02,0.132,0.001,-,-,-,-,0.0005,-,0.022,22.8,0.0001,-,-,0.001,0.005,0.09,0.001,7.08,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2018-05-07,210,147,1,-,101,28.6,-,-,-,7.8,72,1,72,8.17,7.8,0.002,0.13,19,0.002,0.005,0.005,0.005,-,0.07,0.284,0.001,0.112,-,0.163,-,0.0005,-,0.018,25.8,0.0001,-,0.005,0.001,0.005,0.13,0.001,8.99,0.005,0.00005,-,0.0005,0.0121,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,3470,4840
27,3,2018-06-01,187,131,12,-,78,26.5,-,-,-,8.06,-,1,66,7.9,6.6,-,-,23,0.002,0.005,0.005,0.005,-,0.02,0.282,0.002,-,-,-,-,0.0005,-,0.005,20.2,0.0001,-,-,0.001,0.005,0.33,0.001,6.7,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2018-07-02,241,169,1,-,99,28.1,-,-,-,7.87,-,1,75,7.99,8.71,-,-,16,0.002,0.005,0.005,0.005,-,0.02,0.085,0.001,-,-,-,-,0.0005,-,0.017,25.8,0.0001,-,-,0.001,0.005,0.06,0.001,8.39,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2018-08-02,245,171,1,-,88,30.3,-,-,-,7.84,77,1,77,8.15,10.6,0.02,0.13,16,0.002,0.005,0.005,0.005,-,0.02,0.06,0.001,0.078,-,0.163,-,0.0005,-,0.045,24.1,0.0001,-,0.005,0.001,0.005,0.12,0.001,6.7,0.005,0.00005,-,0.0005,0.0002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,3460,4840
27,3,2018-09-03,276,193,1,-,98,29.3,-,-,-,8.38,-,1,84,8.07,14.1,-,-,17,0.002,0.005,0.005,0.005,-,0.002,0.03,0.001,-,-,-,-,0.0005,-,0.005,25.5,0.0001,-,-,0.001,0.005,0.006,0.001,8.36,0.005,0.00005,-,0.0005,0.0002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2018-10-01,288,201,1,-,102,27.7,-,-,-,7.92,-,1,88,8.27,16.3,-,-,13,0.002,0.005,0.005,0.005,-,0.02,0.031,0.001,-,-,-,-,0.0005,-,0.009,27.3,0.0001,-,-,0.001,0.005,0.06,0.001,8.18,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2018-11-02,261,182,1,-,88,28.1,-,-,-,8,-,1,79,7.2,13.8,-,-,22,0.002,0.005,0.005,0.005,-,0.02,0.075,0.001,-,-,-,-,0.0005,-,0.018,22.6,0.0001,-,-,0.001,0.005,0.05,0.001,7.52,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2018-12-05,299,209,29,-,111,29.6,-,-,-,7.85,77,1,77,7.89,28.7,0.02,0.12,25,0.002,0.005,0.005,0.005,-,0.02,0.149,0.002,0.088,-,0.272,-,0.0005,-,0.053,28,0.0001,-,0.005,0.001,0.005,0.22,0.001,9.97,0.005,0.00005,-,0.0005,0.0001,-,0.013,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.024,0.01,-,-,-,-,4840,4840
27,3,2019-01-07,253,165,28,31.5,89,27,-,0.1,-,8.19,-,1,62,8.21,12,-,-,13,0.002,0.005,0.005,0.005,-,0.02,0.177,0.001,-,-,-,-,0.0005,-,0.012,23.9,0.0001,-,-,0.001,0.005,0.13,0.004,7.12,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2019-02-04,195,137,60,203,74,27,-,0.1,-,7.85,55,1,55,7.52,5.5,0.05,0.17,22,0.002,0.005,0.005,0.005,-,0.02,0.348,0.001,0.089,-,0.842,-,0.0005,-,0.025,20.4,0.0001,-,0.005,0.001,0.005,0.45,0.001,5.71,0.01,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4840,4840
27,3,2019-03-04,240,168,18,17.6,93,29.9,-,0.1,-,8.02,72,1,72,8.23,7.9,0.02,0.05,24,0.002,0.005,0.005,0.005,-,0.02,0.205,0.001,0.075,-,0.18,-,0.0005,-,0.016,23.8,0.0001,-,0.005,0.001,0.005,0.13,0.001,8.2,0.006,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4840,4840
27,3,2019-04-02,258,181,29,24.3,90,29,-,0.1,-,7.82,-,1,78,7.9,12,-,-,30,0.002,0.005,0.005,0.005,-,0.02,0.199,0.001,-,-,-,-,0.0005,-,0.018,24.3,0.0001,-,-,0.001,0.005,0.14,0.001,7.14,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-
27,3,2019-05-04,263,185,83,31,86,28.8,-,0.1,-,7.8,73,1,73,7.94,12.6,0.02,0.11,31,0.002,0.005,0.005,0.005,-,0.02,0.219,0.001,0.049,-,0.321,-,0.0005,-,0.021,22.6,0.0001,-,0.005,0.001,0.005,0.19,0.001,7.18,0.005,0.00005,-,0.001,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,11,1,0.001,0.01,-,-,-,-,2600,4841
27,3,2019-06-11,311,200,7,16.5,102,30.7,-,0.0,-,7.45,74,1,74,7.9,25.9,0.01,0.08,28,0.002,0.005,0.005,0.005,-,0.02,0.116,0.001,0.2,-,0.04,-,0.0005,-,0.04,27.3,0.0001,-,0.002,0.001,0.001,0.028,0.001,8.12,0.002,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,7,1,0.001,0.01,-,-,-,-,10,12100
27,3,2019-07-04,324,210,5,8.5,110,28.6,-,0.1,-,7.54,81,1,81,7.72,35.1,0.01,0.13,27,0.002,0.005,0.005,0.005,-,0.02,0.099,0.001,0.196,-,0.01,-,0.0005,-,0.03,29.7,0.0001,-,0.002,0.001,0.001,0.015,0.001,8.78,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,1,0.001,0.01,-,-,-,-,1120,12100
27,3,2019-08-06,343,230,4,-,116,-,-,-,-,-,90,1,90,7.95,49.6,0.01,0.11,24,0.002,0.005,0.005,0.005,-,0.02,0.056,0.001,0.214,-,0.01,-,0.0009,-,0.05,30.6,0.0001,-,0.002,0.001,0.002,0.016,0.001,9.5,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,7,1,0.001,0.01,-,-,-,-,10,12100
27,3,2019-09-03,362,240,4,-,8.02,-,-,-,-,-,90,1,90,8.02,43.7,0.01,0.09,18,0.002,0.005,0.005,0.005,-,0.02,0.005,0.001,0.727,-,0.01,-,0.0007,-,0.04,28,0.0001,-,0.002,0.001,0.002,0.012,0.001,8.8,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,5,1,0.001,0.01,-,-,-,-,1,3630
27,3,2019-10-02,357,240,1,-,117,-,-,-,-,-,94,1,93,8.14,42.6,0.01,0.12,19,0.002,0.005,0.005,0.005,-,0.02,0.026,0.001,0.251,-,0.01,-,0.0007,-,0.05,29.8,0.0001,-,0.002,0.001,0.003,0.014,0.001,10.3,0.002,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,1,0.001,0.01,-,-,-,-,78,12100
27,3,2019-11-04,362,234,53,-,125,-,-,-,-,-,91,1,91,7.83,46.3,0.01,0.09,17,0.002,0.005,0.005,0.005,-,0.02,0.045,0.001,0.35,-,0.01,-,0.0007,-,0.06,32.3,0.0001,-,0.002,0.001,0.001,0.017,0.001,10.7,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,9,1,0.001,0.01,-,-,-,-,6,12100
27,3,2019-12-05,347,236,25,18.7,113,32.4,-,0.1,-,7.12,85,1,85,8.12,43.2,0.01,0.1,18,0.002,0.005,0.005,0.005,-,0.02,0.044,0.001,0.331,-,0.02,-,0.0007,-,0.06,29.2,0.0001,-,0.002,0.001,0.002,0.019,0.001,9.69,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,5,1000,1,10,-,-,-,-,1,8860
27,3,2020-01-09,213,142,134,140,73.5,28.5,-,0.1,-,7.41,63,1,63,7.87,13.5,0.01,0.15,20,0.002,0.005,0.005,0.005,-,0.02,0.527,0.001,0.628,-,0.11,-,0.0005,-,0.03,19.9,0.0001,-,0.002,0.001,0.003,0.063,0.001,5.79,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,5,1,0.001,0.01,-,-,-,-,ND,12100
27,3,2020-02-06,203,135,17,26.7,75.4,29.4,-,0,-,7.35,62,1,62,8.01,11.3,0.01,0.13,16,0.002,0.005,0.005,0.005,-,0.02,0.421,0.001,0.208,-,0.22,-,0.0008,-,0.03,19.8,0.0001,-,0.002,0.001,0.002,0.112,0.001,6.29,0.002,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,1000,1,10,-,-,-,-,1,12100
27,3,2020-03-11,248,159,12,15.5,78.6,29.6,-,0.1,-,7.26,74,1,74,8.07,14.1,0.01,0.11,23,0.002,0.005,0.005,0.005,-,0.02,0.183,0.001,0.14,-,0.05,-,0.0005,-,0.03,21.1,0.0001,-,0.002,0.001,0.001,0.03,0.001,6.3,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1000,1,10,-,-,-,-,1,12100
27,3,2020-04-08,231,151,67,97.5,82.9,31.5,-,0.1,-,7.64,74,1,74,7.55,103,0.01,0.12,27,0.002,0.005,0.005,0.005,-,0.02,0.201,0.001,0.333,-,0.18,-,0.0006,-,0.03,22.1,0.0001,-,0.002,0.001,0.002,0.107,0.001,6.73,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,9,1000,1,10,-,-,-,-,1,12100
27,3,2020-05-12,NS,NS,NS,NS,NS,NS,-,NS,-,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,-,NS,NS,NS,NS,-,NS,-,NS,-,NS,NS,NS,-,NS,NS,NS,NS,NS,NS,NS,NS,-,NS,NS,-,NS,-,-,-,-,-,-,-,-,-,-,-,-,-,NS,NS,NS,NS,NS,-,-,-,-,NS,NS
27,3,2020-06-11,288,192,22,22.9,93.8,28.1,-,0.1,-,7.21,78,1,78,7.77,19.9,0.01,0.11,26,0.002,0.005,0.005,0.005,-,0.02,0.126,0.001,0.349,-,0.05,-,0.0012,-,0.03,25.5,0.0001,-,0.002,0.001,0.002,0.033,0.001,7.33,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,1000,1,10,-,-,-,-,1,12100
27,3,2020-07-01,265,178,21,20.9,83.2,26.5,-,0.1,-,7.3,75,1,75,8.09,17.3,0.01,0.1,17,0.002,0.005,0.005,0.005,-,0.02,0.127,0.001,0.672,-,0.12,-,0.001,-,0.03,22.5,0.0001,-,0.002,0.001,0.001,0.074,0.001,6.53,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1000,1,10,-,-,-,-,5,12100
