standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
7,1,24,2021-04-04,9:00,9:02,15,7.3,7.1,198,176,110,27.9,0,18.6,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,FR/RT/PP,-,-,-,-,-,-
7,1,24,2021-04-05,11:02,11:04,10,7.28,7.34,193,169,106,27.5,0,11.5,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,RT,-,-,-,-,-,-
7,1,24,2021-04-06,7:09,7:11,11,7.18,7.15,158,169,109,25.5,0,11.8,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,RT/FR/JK,-,-,-,-,-,-
7,1,24,2021-04-07,8:39,8:40,12,7.33,7.14,178,183,119,27,0.1,11.2,-,-,Surut,Normal,Normal,Ada,TidaK,Tidak,"WQ14C,Alaskar",NB/FP,-,-,-,-,-,-
7,1,24,2021-04-08,9:21,9:23,9,7.22,7.03,187,183,119,26.9,0.1,8.5,-,-,Surut,Normal,Normal,Ada,TidaK,Tidak,"WQ14C,Alaskar",NB/FP,-,-,-,-,-,-
7,1,24,2021-04-09,9:21,9:23,46,7.28,7.34,164,170,110,26.7,0.1,41.4,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,"WQ14C,Alaskar",NB/FP,-,-,-,-,-,-
7,1,24,2021-04-10,9:13,9:15,112,7.52,7.33,176,194,126,27.2,0.1,106,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,"WQ14C,Alaskar",NB/FP,-,-,-,-,-,-
7,1,24,2021-04-11,8:30,8:32,70,7.38,7.29,168,172,107,25.7,0.2,51,-,-,Pasang,Keruh,Normal,Ada,TidaK,Tidak,"WQ14C,Alaskar",BK/RT,-,-,-,-,-,-
7,1,24,2021-04-12,9:11,9:13,43,7.3,7.19,146,170,107,26.6,0,58.6,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,"WQ14C,Alaskar",BK/RT,-,-,-,-,-,-
7,1,24,2021-04-13,9:15,9:17,69,6.97,7.21,149,168,109,28,0.1,72.8,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,"WQ14C,Alaskar",FP/JK,-,-,-,-,-,-
7,1,24,2021-04-14,9:16,9:18,61,7.52,7.48,158,159,103,28.2,0.1,62.8,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,"WQ14C,Alaskar",RT/JK,-,-,-,-,-,-
7,1,24,2021-04-15,8:36,8:38,67,7.31,7.19,149,192,120,28.2,0.1,67.8,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,Alaskar,NB/FP,-,-,-,-,-,-
7,1,24,2021-04-16,9:40,9:42,34,7.21,7.4,174,184,119,27,0.1,34.5,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,Alaskar,NB/FP,-,-,-,-,-,-
7,1,24,2021-04-17,9:10,9:12,22,7.39,7.34,159,193,120,28.9,0.1,26.7,-,-,Surut,Agak Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,FP/PP/FK,-,-,-,-,-,-
7,1,24,2021-04-18,9:10,9:12,13,7.36,7.28,138,170,107,26.3,0,15.8,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,RT,-,-,-,-,-,-
7,1,24,2021-04-19,11:15,11:17,18,7.27,7.29,144,170,107,27,0,18.1,-,-,Surut,Agak Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,RT/BK,-,-,-,-,-,-
7,1,24,2021-04-20,10:46,10:48,10,7.26,7.18,206,159,100,28.9,0,10.5,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,RT/FP,-,-,-,-,-,-
7,1,24,2021-04-21,11:00,11:12,14,7.29,7.28,168,187,119,29.6,0.1,10.9,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,RT/FP,-,-,-,-,-,-
7,1,24,2021-04-22,10:39,10:41,20,7.4,7.34,183,188,122,26.6,0.1,19.4,-,-,Surut,Agak Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,NB/FP,-,-,-,-,-,-
7,1,24,2021-04-23,10:13,10:15,8,7.3,7.25,185,188,122,26.8,0.1,8.7,-,-,Surut,Normal,Normal,Ada,TidaK,Tidak,Alaskar,NB/FP,-,-,-,-,-,-
7,1,24,2021-04-24,9:34,9:36,17,7.51,7.31,195,183,118,26.7,0.1,18.5,-,-,Surut,Agak Keruh,Normal,Ada,TidaK,Tidak,Alaskar,NB/BK,-,-,-,-,-,-
7,1,24,2021-04-25,8:26,8:28,7,7.44,7.29,169,161,104,26.5,0.1,7.2,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,BK/FR,-,-,-,-,-,-
7,1,24,2021-04-26,10:51,10:53,17,7.42,7.15,234,188,118,26.7,0,18.6,-,-,Surut,Agak Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,BK/RT/FR,-,-,-,-,-,-
7,1,24,2021-04-27,10:46,10:48,12,7.28,7.23,184,189,119,30.4,0.1,10.2,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,BK/FP,-,-,-,-,-,-
7,1,24,2021-04-28,11:22,11:24,9,7.52,7.57,251,172,111,30.7,0.9,11.8,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,BK/FP,-,-,-,-,-,-
