standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
7,1,44,2019-11-13,9:58,10:00,62,7.59,6.39,247,5720,3600,56,3,31.5,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,RT/JK,-,-,-,-,-,-
7,1,44,2019-11-14,10:02,10:05,89,7.6,6.6,231,6070,3850,57,3.2,83.8,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/FR,-,-,-,-,-,-
7,1,44,2019-11-15,9:42,9:45,84,7.69,6.52,227,6070,3780,56,3.35,81.1,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FR/OS,-,-,-,-,-,-
7,1,44,2019-11-16,9:01,9:03,89,7.77,6.35,221,5721,3610,58,3,114,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,AL/FR,-,-,-,-,-,-
7,1,44,2019-11-17,8:10,8:12,75,8.02,6.43,197,6190,3900,57,3.3,325,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,RT/FR/JK,-,-,-,-,-,-
7,1,44,2019-11-18,9:23,9:26,175,8.1,6.78,211,6090,3890,56,3.3,28,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-11-19,9:48,9:52,78,7.91,6.54,217,6290,3940,56,3.3,76.9,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FR/FP,-,-,-,-,-,-
7,1,44,2019-11-20,9:57,10:00,63,7.42,6.9,205,5840,3740,57,3.1,48.9,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FR/FP,-,-,-,-,-,-
7,1,44,2019-11-21,9:22,9:25,81,7.97,6.02,209,6040,3800,58,3.2,94.4,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/FR/NB,-,-,-,-,-,-
7,1,44,2019-11-22,9:40,9:43,79,7.83,6.18,240,6080,2239,58,3.4,24.1,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FR/NB,-,-,-,-,-,-
7,1,44,2019-11-23,9:32,9:34,73,7.67,6.1,212,6370,4010,57,3.43,79,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FR/NB,-,-,-,-,-,-
7,1,44,2019-11-24,9:27,9:29,62,7.82,6.72,214,6080,3950,57,3.12,28.2,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,RT/JK,-,-,-,-,-,-
7,1,44,2019-11-25,9:35,9:37,73,8.2,6.72,215,5710,3598,57,3.33,225,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,RT/JK,-,-,-,-,-,-
7,1,44,2019-11-26,8:51,8:53,47,8.02,6.13,213,5710,3650,57,3.1,57.5,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/JK,-,-,-,-,-,-
7,1,44,2019-11-27,9:01,9:03,50,7.42,6.02,216,5620,3550,59,3,77.7,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/FR,-,-,-,-,-,-
7,1,44,2019-11-28,9:10,9:12,76,7.43,6.03,217,5621,3550,60,3.1,77.8,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,OS/NB,-,-,-,-,-,-
7,1,44,2019-11-29,9:17,9:19,71,7.71,6.03,236,5690,3590,60,3,92.5,-,-,Surut,Agak Keruh,Normal,Ada,Tidak,Tidak,ARP,BK/NB,-,-,-,-,-,-
7,1,44,2019-11-30,9:40,9:42,190,7.88,6.12,240,5760,3630,60,3.1,179,-,-,Pasang,Keruh,Normal,Ada,Tidak,Tidak,ARP,BK/NB,-,-,-,-,-,-
