standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
1,1,32,2022-05-13,10:07 AM,10:09 AM,23,7.65,7.23,222,2150,1370,41,0.9,19.6,-,-,Pasang,Agak Keruh,Normal,Ada,Tidak,Tidak,Araran Pit,NB/BK,-,-,-,-,-,-
1,1,32,2022-05-14,8:15 AM,8:17 AM,14,7.55,7.25,202,2140,1370,40,0.9,13.2,-,-,Pasang,Agak Keruh,Normal,Ada,Tidak,Tidak,Araran Pit,NB/JK,-,-,-,-,-,-
1,1,32,2022-05-15,9:31 AM,9:33 AM,18,7.03,6.48,229,2010,1290,35.4,0.8,15.4,-,-,Pasang,Agak Keruh,Normal,Ada,Tidak,Tidak,Araran Pit,FR/FP,-,-,-,-,-,-
1,1,32,2022-05-16,8:05 AM,8:07 AM,11,7.35,7.21,221,2020,1300,37,0.9,10.8,-,-,Pasang,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,NB/FR/HM,-,-,-,-,-,-
1,1,32,2022-05-17,8:18 AM,8:20 AM,7,7.44,7.6,233,2100,1350,37,0.9,8.9,-,-,Pasang,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,NB/FR,-,-,-,-,-,-
1,1,32,2022-05-18,9:30 AM,9:32 AM,18,7.2,7.1,196,2100,1350,41,0.9,13.6,-,-,Surut,Normal,Normal,Ada,Tidak,Tidak,Araran Pit,BK/FR,-,-,-,-,-,-
1,1,32,2022-05-19,6:30 AM,6:32 AM,12,7.44,6.74,223,2220,1420,36.9,5.4,7.3,-,-,Surut,Normal,Normal,Tidak,Tidak,Tidak,Araran Pit,BK/FR,-,-,-,-,-,-
1,1,32,2022-05-20,8:20 AM,8:22 AM,16,7.84,7.2,172,2390,1530,41,1,12.9,-,-,Pasang,Agak Keruh,Normal,Tidak,Tidak,Tidak,Araran Pit,NB/BK,-,-,-,-,-,-
1,1,32,2022-05-21,7:05 AM,7:07 AM,14,7.64,7.42,192,2370,1490,40,0.9,12.1,-,-,Surut,Normal,Normal,Ada,Tidak,Tidak,Araran Pit,NB/BK,-,-,-,-,-,-
1,1,32,2022-05-22,8:52 AM,8:54 AM,22,7.4,6.48,205,2500,1600,37.3,1,19,-,-,Pasang,Agak Keruh,Normal,Ada,Tidak,Tidak,Araran Pit,FR/FP,-,-,-,-,-,-
1,1,32,2022-05-23,8:59 AM,9:01 AM,21,7.77,7.78,183,2600,1670,34,1.2,19.6,-,-,Pasang,Agak Keruh,Normal,Tidak,Tidak,Tidak,Araran Pit,FP/HM,-,-,-,-,-,-
1,1,32,2022-05-24,8:34 AM,8:36 AM,29,7.9,7.45,200,2720,1740,40,1.1,21.5,-,-,Pasang,Agak Keruh,Normal,Ada,Tidak,Tidak,Araran Pit,NB/FR,-,-,-,-,-,-
1,1,32,2022-05-25,8:18 AM,8:20 AM,33,8.24,7.15,188,2490,1610,44,1.1,28.9,-,-,Pasang,Agak Keruh,Normal,Tidak,Tidak,Tidak,Araran Pit,NB/BK,-,-,-,-,-,-
1,1,32,2022-05-26,10:03 AM,10:05 AM,14,8.14,7.03,175,2600,1670,46,1.2,11.5,-,-,Surut,Normal,Normal,Ada,Tidak,Tidak,Araran Pit,HM/FK,-,-,-,-,-,-
1,1,32,2022-05-27,8:04 AM,8:06 AM,20,8.3,7.08,177,2450,1570,48,1,22.9,-,-,Pasang,Agak Keruh,Normal,Tidak,Tidak,Tidak,Araran Pit,FR/FP,-,-,-,-,-,-
