id,user_id,point_id,standard_id,date,peak_vektor_std,time,transversal_freq,vertical_freq,longitudinal_freq,transversal_ppv,vertical_ppv,longitudinal_ppv,peak_vektor,noise_level,blast_location,weather,sampler,remarks
1,1,7,8,2021-11-04,7,17:00:26,3.3,4.9,3.9,3.6,2,2.6,4.2,56.8,Toka 5,-,HM/FR/BK,-
1,1,7,8,2021-11-06,7,13:10:40,3.8,4.4,3.9,2.5,0.8,1.7,2.7,52.1,Toka 5,-,NB,-
1,1,7,8,2021-11-07,7,12:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Toka 5,-,-,-
1,1,7,8,2021-11-10,7,16:45:15,3.3,7.4,3.4,2.7,0.8,1.4,2.7,63.1,Toka 5,-,FK/PP,-
1,1,7,8,2021-11-14,7,12:31:57,3.6,5.3,3.2,1.9,0.7,0.8,2,55.5,Toka 5,-,NB/BK,-
1,1,7,8,2021-11-21,7,12:34:55,4.2,4.9,3.7,1,0.6,1.4,1.6,55.8,Toka 5,-,NB,-
1,1,7,8,2021-11-26,7,17:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Toka 5,-,-,-
1,1,7,8,2021-12-05,7,16:55:31,3.7,4.8,3.4,1.2,0.3,0.9,1.3,67.7,Toka 5,-,FR,-
1,1,7,8,2021-12-12,7,12:26:37,3.6,5.1,3.7,3.4,0.9,1.9,3.9,56.8,Toka 5,-,FR,-
1,1,7,8,2021-12-19,7,12:27:26,3.4,4,3.8,2.1,0.8,1.4,2.1,58.5,Toka 5,-,FP/HM,-
1,1,7,8,2021-12-21,7,17:07:14,3.1,12,6.6,0.9,0.7,1.1,1.3,62.3,Toka 5,-,BK/FR,-
1,1,7,8,2021-12-23,7,17:07:02,4.3,8.8,2.7,0.9,0.3,1,1.1,66,Toka 5,-,FP/HM,-
1,1,7,8,2021-12-27,7,12:24:22,4.5,5.1,4.4,1.1,0.6,0.8,1.3,61,Toka 6,-,FP/HM,-
1,1,7,8,2022-01-02,7,16:57:08,3.8,4.4,3.8,1.4,0.6,0.7,1.5,55.3,Toks 5,-,HM/FP/FR,-
1,1,7,8,2022-01-04,7,17:04:55,3.7,5.5,4,0.9,0.2,0.5,1,49.1,Toks 5,-,HM/BK/FK,-
1,1,7,8,2022-01-05,7,17:08:23,12,11,4,1.5,0.6,1,1.8,56.1,Toks 5,-,HM/FP,-
1,1,7,8,2022-01-08,7,17:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,-,-,-
1,1,7,8,2022-01-09,7,12:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,-,-,-
1,1,7,8,2022-01-14,7,12:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,-,-,-
1,1,7,8,2022-01-16,7,12:52:37,4.6,4,6,3.4,2.6,3.7,4.9,Not Applicable,Toks 5,-,FP/FR,-
1,1,7,8,2022-01-18,7,12:25:51,4.1,5,4.9,1.3,0.7,1,1.3,52.9,Toks 5,-,FR/BK,-
1,1,7,8,2022-01-21,7,12:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,-,-,-
1,1,7,8,2022-01-22,7,12:25:27,4.4,17,3.6,1.1,0.4,1.3,1.4,Not Applicable,Toka,-,FK,-
1,1,7,8,2022-01-22,7,12:26:18,7.1,6.7,5.3,2.9,1.8,2.8,3.9,Not Applicable,Toka,-,FK,-
1,1,7,8,2022-01-23,7,12:28:47,4.1,6,7.8,3.5,2.8,1.6,4,57.8,Toka,-,FR,-
1,1,7,8,2022-01-24,7,12:40:37,4,6.3,5.4,4.1,2.3,3.8,4.6,66.6,Toka,-,FR/HM,-
1,1,7,8,2022-01-25,7,12:32:03,3.7,4.8,3.6,1.4,1.4,3.2,5.4,56.3,Toka,-,FR/HM,-
1,1,7,8,2022-01-26,7,12:26:56,7.5,9,11,2.4,1.9,2.9,3.1,69.6,Toka,-,BK,-
1,1,7,8,2022-01-27,7,12:43:12,5.3,6,6.6,6.1,6.7,6.4,7.3,70.3,Toka,-,BK,-
1,1,7,8,2022-01-29,7,16:05:48,3.7,23,3.7,0.9,0.5,1.1,1.3,59,Toka,-,FR,-
1,1,7,8,2022-01-29,7,16:07:02,14,13,4.2,0.8,0.4,0.8,0.8,58.8,Toka,-,FR,-
1,1,7,8,2022-01-31,7,12:27:56,3.9,5.2,4,4.8,2.5,3.6,5.3,59.2,Toka,-,BK/NB,-
1,1,7,8,2022-02-04,7,12:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Toka,-,-,-
1,1,7,8,2022-02-05,7,12:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Toka,-,-,-
1,1,7,8,2022-02-06,7,12:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Toka,-,-,-
1,1,7,8,2022-02-07,7,12:57:09,4.6,6.7,8.4,1.9,1,1.1,2,63.4,Toka,-,BK/NB,-
1,1,7,8,2022-02-10,7,12:25:31,10,15,17,0.8,0.8,0.8,0.9,71.9,Toka,-,BK/NB,-
1,1,7,8,2022-02-13,7,12:34:29,2.7,22,2.7,0.7,0.6,1.1,1.1,53.6,Toka,-,BK/NB,-
1,1,7,8,2022-02-20,7,12:29:20,14,27,12,0.8,0.8,0.8,0.9,70,Toka,-,FK/JK,-
1,1,7,8,2022-02-23,7,16:20:42,15,23,17,0.6,0.5,0.5,0.7,64.3,Toka,-,BK/FK,-
1,1,7,8,2022-02-25,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Toka,-,-,-
1,1,7,8,2022-02-28,7,15:59:04,3.4,4.6,2.9,0.3,0.3,0.5,0.5,58,Toka,-,FP,-
1,1,7,8,2022-03-02,7,12:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Toka,-,-,-
1,1,7,8,2022-03-06,7,15:59:04,3.4,4.6,2.9,0.3,0.3,0.5,0.5,58,Toka,-,BK/NB,-
1,1,7,8,2022-03-09,7,12:36:51,21,21,5.8,0.8,1,0.8,1.2,63.5,Toka,-,NB/HM,-
1,1,7,8,2022-03-11,7,12:32:33,4.5,14,9.8,0.8,0.6,0.8,0.9,58.1,Toka,-,FR/FP/HM,-
1,1,7,8,2022-03-12,7,12:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Toka,-,-,-
1,1,7,8,2022-03-14,7,12:56:27,1.8,4.8,3.5,0.5,0.3,0.7,0.8,63.2,Toka,-,BK/NB,-
1,1,7,8,2022-03-15,7,12:26:04,8.8,26,11,0.6,0.4,0.6,0.7,63.8,Toka,-,FK/PP,-
1,1,7,8,2022-03-17,7,12:43:17,8.1,9.7,4.3,1.1,0.3,0.6,1.1,59.5,Toka,-,HM/FP,-
1,1,7,8,2022-03-18,7,16:57:28,19,30,17,0.6,0.5,0.5,0.7,64.8,Toka,-,HM/FP,-
1,1,7,8,2022-03-19,7,12:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Toka,-,-,-
1,1,7,8,2022-03-20,7,12:56:39,21,26,24,0.8,0.9,0.8,1.2,61.3,Toka,-,BK/NB,-
1,1,7,8,2022-03-21,7,12:28:14,16,15,12,4.7,3.9,4.3,6.6,71,Toka,-,BK/NB,-
1,1,7,8,2022-03-22,7,12:37:32,18,18,15,5.1,3.6,8.3,8.5,76,Toka,-,BK/NB,-
1,1,7,8,2022-03-23,7,12:34:01,7.8,7.9,6.3,1.4,1,1.1,1.5,72.2,Toka,-,BK/NB,-
1,1,7,8,2022-03-24,7,16:07:38,15,21,15,2.2,1.5,1.3,2.2,62.4,Toka,-,FP/BK,-
1,1,7,8,2022-03-25,7,12:27:29,12,20,17,3.6,4.2,5.3,5.5,67.9,Toka,-,FP/HM,-
1,1,7,8,2022-03-26,7,16:04:10,14,18,15,2.9,1.7,2.3,3,78.4,Toka,-,FP/HM,-
1,1,7,8,2022-03-27,7,12:38:45,30.6,30.1,31,0.1,0.1,0.1,0.1,86.1,Toka,-,FR/FK,-
1,1,7,8,2022-03-28,7,16:19:20,26,26,20,1.3,1.7,1.7,2.2,76.1,Toka,-,BK/JK,-
1,1,7,8,2022-03-29,7,12:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Toka,-,-,-
1,1,7,8,2022-04-01,7,13:04:05,14,10,11,2.3,1.4,2.3,2.6,73,Toka,-,FR/FP/HM,-
1,1,7,8,2022-04-03,7,12:29:15,8.1,21,14,1,0.5,0.9,1.1,70.7,Toka,-,FP/FR,-
1,1,7,8,2022-04-04,7,12:33:51,3.9,15,3.8,0.9,0.5,1.4,1.5,63.5,Toka,-,FP/FR,-
1,1,7,8,2022-04-05,7,12:30:16,4.2,4.3,10.8,0.7,0.4,0.9,0.9,60.9,Toka,-,HM/NB,-
1,1,7,8,2022-04-06,7,12:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Toka,-,-,-
1,1,7,8,2022-04-07,7,12:27:53,8,13,12,0,0.6,0.9,2.1,65,Toka,-,NB/HM,-
1,1,7,8,2022-04-10,7,14:24:00,2.6,5.3,3.7,3,1.4,3,3.5,<30,Toka,-,FP/FR,-
1,1,7,8,2022-04-11,7,16:06:41,13,34,17,0.9,0.4,0.6,1,69.9,Toka,-,FP/FR,-
1,1,7,8,2022-04-12,7,12:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Toka,-,-,-
1,1,7,8,2022-04-13,7,12:37:28,7.2,5.4,5.2,4.2,1.4,3.9,4.5,69.6,Toka,-,FP/HM,-
1,1,7,8,2022-04-14,7,12:27:27,11,19,11,1,0.6,1.1,1.4,65.6,Toka,-,FP/HM,-
1,1,7,8,2022-04-15,7,12:34:21,71,205,205,0.2,1,1.5,1.5,75.1,Toka,-,HM/JK,-
1,1,7,8,2022-04-16,7,16:02:50,12,20,11,1.5,0.9,1.1,1.6,56.4,Toka,-,NB/BK/JK,-
1,1,7,8,2022-04-17,7,12:38:00,5.8,13.7,6.1,0.9,0.4,0.5,1.1,55.8,Toka,-,HM,-
1,1,7,8,2022-04-18,7,12:28:46,14,18,13,0.8,0.4,0.9,1,60.6,Toka,-,FR/FP/HM,-
1,1,7,8,2022-04-19,7,12:41:45,13,20,7.2,1.1,0.5,0.9,1.2,64.8,Toka,-,FR/FP/HM,-
1,1,7,8,2022-04-21,7,16:32:06,12,13,10,3.7,2,6.1,6.2,68.6,Toka,-,BK,-
1,1,7,8,2022-04-22,7,12:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Toka,-,-,-
1,1,7,8,2022-04-23,7,16:03:59,8.3,4.3,12,3.4,1.7,4.3,4.7,77.2,Toka,-,BK,-
1,1,7,8,2022-04-24,7,12:31:16,5.2,3.9,11,0.5,0.2,0.8,0.8,Error,Toka,-,HM,-
