codesample_id,standard_id,date,conductivity,total_dissolved_solids_tds,total_suspended_solids_tss,turbidity,hardness,temperature_,colour,salinity,alkalinity_as_caco3,dissolved_oxygen_do,alkalinity_total,alkalinitycarbonate,alkalinitybicarbonate,ph,chloride_cl,free_chlorine,fluoride_f,sulphate_so4,sulphite_h2s,free_cyanide_fcn,total_cyanide_cn_tot,wad_cyanide_cn_wad,ammonium_nh4,ammonia_nnh3,nitrate_no3,nitrite_no2,phosphate_po4,total_nitrogen,aluminium_al,antimony_sb,arsenic_as,barium_ba,boron_b,calcium_ca,cadmium_cd,chromium_cr,chromium_hexavalent_cr6+,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromium_hexavalent_tcr6+,chromium_tcr,cobalt_tco,copper_tcu,iron_tfe,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oil_and_grease,phenols,surfactant_mbas,benzene_hexa_chloride_bhc,endrin,dichloro_diphenyl_trichloroethane_ddt,fecal_coliform,e_coli,total_coliform_bacteria_,-
8,3,2015-10-01,9940,6760,5,-,-,32,-,-,-,7.21,118,-,-,7.57,3130,-,0.24,375,0.01,0.005,0.005,0.005,-,0.02,0.118,0.008,0.188,-,0.005,-,0.0009,-,-,-,0.0001,-,0.005,0.001,0.005,0.02,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,20,1,0.001,0.01,-,-,-,4840,-,4840,-
8,3,2015-11-01,2380,1300,18,-,-,30.1,-,-,-,7.28,94,-,-,7.69,546,-,0.14,82,0.01,0.005,0.005,0.005,-,0.02,0.006,0.006,0.253,-,0.05,-,0.002,-,-,-,0.0001,-,0.005,0.001,0.005,0.14,0.001,-,0.039,0.00005,-,0.0005,0.0001,-,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,2,14,1,0.009,0.01,-,-,-,4840,-,4840,-
8,3,2015-12-01,450,315,1,-,-,31.5,-,-,-,7.91,66,-,-,7.7,-,-,0.08,25,0.01,0.005,0.005,0.005,-,0.02,0.15,0.002,0.508,-,0.019,-,0.0015,-,0.017,-,0.0001,-,0.005,0.001,0.005,0.05,0.002,-,0.005,0.00005,-,0.0014,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,4840,-
8,3,2016-01-01,195,137,1,-,-,28,-,-,-,7.76,74,-,-,8.12,-,0.02,0.07,23,0.01,0.005,0.005,0.005,-,0.02,0.041,0.002,0.076,-,0.033,-,0.0012,-,0.005,-,0.0001,-,0.005,0.001,0.005,0.06,0.001,-,0.008,0.00005,-,0.0005,0.0007,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,4840,-
8,3,2016-02-01,149,104,1,-,-,29.5,-,-,-,8.12,-,-,-,8.11,-,-,-,14,0.01,0.005,0.005,0.005,-,0.02,0.092,0.001,-,-,-,-,0.0005,-,0.005,-,0.0001,-,-,0.001,0.005,0.27,0.002,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2016-03-01,119,83,1,-,-,30.3,-,-,-,8.13,-,-,-,8,-,-,-,4,0.01,0.005,0.005,0.005,-,0.02,0.277,0.001,-,-,-,-,0.0005,-,0.029,-,0.0002,-,-,0.001,0.005,0.32,0.009,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2016-04-05,347,243,2,-,-,31.8,-,-,-,7.83,62,-,-,7.85,-,0.04,0.04,13,0.01,0.005,0.005,0.005,-,0.03,0.052,0.001,0.084,-,0.197,-,0.0005,-,0.025,-,0.0001,-,0.005,0.001,0.005,0.2,0.012,-,0.013,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4840,4840,-
8,3,2016-05-02,132,92,3,-,-,31.6,-,-,-,7.76,-,-,-,8.34,-,-,-,2,0.01,0.005,0.005,0.005,-,0.02,0.018,0.001,-,-,-,-,0.0005,-,0.012,-,0.0001,-,-,0.001,0.005,0.12,0.013,-,0.005,0.00005,-,0.0007,0.0084,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2016-06-01,144,101,1,-,-,31.1,-,-,-,8.19,-,-,-,8.04,-,-,-,5,0.002,0.005,0.005,0.005,-,0.02,0.073,0.001,-,-,-,-,0.0005,-,0.006,-,0.0001,-,-,0.001,0.005,0.12,0.001,-,0.014,0.00005,-,0.0007,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2016-07-02,466,326,29,-,-,28.3,-,-,-,7.94,56,-,-,7.95,-,0.02,0.04,23,0.002,0.005,0.005,0.005,-,0.02,0.005,0.001,0.069,-,0.708,-,0.0005,-,0.029,-,0.0001,-,0.005,0.001,0.005,0.4,0.004,-,0.007,0.00005,-,0.0005,0.0003,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4840,4840,-
8,3,2016-08-03,667,467,1,-,-,26.9,-,-,-,8.29,-,-,-,7.78,-,-,-,29,0.002,0.005,0.005,0.005,-,0.02,0.037,0.001,-,-,-,-,0.0005,-,0.005,-,0.0004,-,-,0.001,0.005,0.02,0.023,-,0.005,0.00005,-,0.0007,0.0362,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2016-09-03,1760,950,3,-,-,30.8,-,-,-,8.11,-,-,-,7.8,-,-,-,56,0.002,0.005,0.005,0.005,-,0.02,0.005,0.001,-,-,-,-,0.0005,-,0.115,-,0.0001,-,-,0.001,0.005,0.08,0.001,-,0.009,0.00005,-,0.0005,0.0004,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2016-10-04,293,205,9,-,-,29.1,-,-,-,7.73,52,-,-,7.88,-,0.02,0.06,30,0.002,0.005,0.005,0.005,-,0.03,0.005,0.001,0.113,-,0.078,-,0.0005,-,0.017,-,0.0001,-,0.005,0.001,0.005,0.47,0.002,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,2400,4840,-
8,3,2016-11-02,222,155,15,-,-,29.8,-,-,-,7.95,45,-,-,7.71,-,0.02,0.05,43,0.002,0.005,0.005,0.005,-,0.05,0.352,0.064,0.072,-,3.94,-,0.0017,-,0.013,-,0.0003,-,0.005,0.005,0.006,1.84,0.003,-,0.012,0.00005,-,0.002,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,13,1,0.001,0.01,-,-,-,-,4840,4840,-
8,3,2016-12-01,354,248,7,-,-,29.8,-,-,-,7.72,-,-,-,8.08,-,-,-,66,0.002,0.005,0.005,0.005,-,0.007,0.747,0.044,--,-,-,-,0.0005,-,0.047,-,0.0002,-,-,0.013,0.005,0.24,0.001,-,0.005,0.00005,-,0.0129,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2017-01-02,164,115,11,-,-,29.4,-,-,-,8.27,44,-,-,7.7,-,0.04,0.06,28,0.002,0.005,0.005,0.005,-,0.05,0.558,0.028,0.029,-,0.464,-,0.0005,-,0.011,-,0.0001,-,0.005,0.004,0.007,0.3,0.003,-,0.013,0.00005,-,0.0052,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,3460,4840,-
8,3,2017-02-02,227,156,3,-,-,28.2,-,-,-,8.12,-,-,-,7.53,-,-,-,25,0.002,0.005,0.005,0.005,-,0.05,0.658,0.049,-,-,-,-,0.0005,-,0.016,-,0.0003,-,-,0.005,0.008,0.29,0.001,-,0.013,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2017-03-01,212,149,17,-,-,30.6,-,-,-,7.18,-,-,-,7.56,-,-,-,19,0.002,0.005,0.005,0.005,-,0.14,0.402,0.009,-,-,-,-,0.0005,-,0.016,-,0.0001,-,-,0.004,0.005,0.25,0.001,-,0.007,0.00005,-,0.0005,0.0001,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,3,10,-,-,-,-,-,-,-,-,-,-
8,3,2017-04-04,160,112,13,-,-,29,-,-,-,8.29,47,-,-,7.74,-,0.04,0.02,22,0.002,0.005,0.005,0.005,-,0.07,0.386,0.001,0.076,-,1.18,-,0.0005,-,0.005,-,0.0001,-,0.005,0.004,0.006,0.52,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,1096,4840,-
8,3,2017-05-03,236,165,5,-,-,29.6,-,-,-,8.09,-,-,-,7.94,-,-,-,30,0.002,0.005,0.005,0.005,-,0.06,0.118,0.003,-,-,-,-,0.0005,-,0.038,-,0.0001,-,-,0.005,0.005,0.08,0.002,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2017-06-01,172,120,13,-,-,30,-,-,-,7.78,-,-,-,7.77,-,-,-,5,0.002,0.005,0.005,0.005,-,0.02,0.076,0.001,-,-,-,-,0.0005,-,0.137,-,0.0001,-,-,0.001,0.005,0.16,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.012,-,-,-,-,-,-,-,-,-,-,-,-,-,2,12,-,-,-,-,-,-,-,-,-,-
8,3,2017-07-04,188,132,2,-,-,31.1,-,-,-,8.12,50,-,-,7.96,-,0.02,0.07,18,0.002,0.005,0.005,0.005,-,0.07,0.452,0.013,0.13,-,1.2,-,0.0005,-,0.011,-,0.0002,-,0.005,0.006,0.013,0.56,0.001,-,0.01,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,616,4840,-
8,3,2017-08-01,320,224,1,-,-,32.6,-,-,-,7.83,-,-,-,7.76,-,-,-,17,0.002,0.005,0.005,0.005,-,0.03,0.005,0.001,-,-,-,-,0.0005,-,0.021,-,0.0001,-,-,0.001,0.005,0.17,0.001,-,0.008,0.00002,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,11,-,-,-,-,-,-,-,-,-,-
8,3,2017-09-01,691,484,12,-,-,28,-,-,-,7.88,-,-,-,7.97,-,-,-,33,0.002,0.005,0.005,0.005,-,0.02,0.035,0.001,-,-,-,-,0.0005,-,0.037,-,0.0001,-,-,0.001,0.005,0.07,0.001,-,0.005,0.00002,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,3,10,-,-,-,-,-,-,-,-,-,-
8,3,2017-10-01,316,221,7,-,-,30.1,-,-,-,7.82,55,-,-,7.76,-,0.02,0.08,19,0.002,0.005,0.005,0.005,-,0.02,0.005,0.001,0.056,-,1.49,-,0.0005,-,0.022,-,0.0001,-,0.005,0.001,0.005,0.88,0.002,-,0.006,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,690,4840,-
8,3,2017-11-01,428,299,20,-,-,29.9,-,-,-,7.9,-,-,-,7.83,-,-,-,127,0.002,0.005,0.005,0.005,-,0.02,0.174,0.003,-,-,-,-,0.0005,-,0.01,-,0.0001,-,-,0.003,0.005,0.8,0.001,-,0.016,0.00005,-,0.0006,0.0021,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2017-12-01,659,461,4,-,-,27.1,-,-,-,7.57,-,-,-,7.51,-,-,-,39,0.002,0.005,0.005,0.005,-,0.02,0.075,0.002,-,-,-,-,0.0005,-,0.015,-,0.0001,-,-,0.001,0.005,0.15,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2018-01-04,312,218,3,-,-,30.2,-,-,-,7.45,-,-,-,7.7,-,-,-,34,0.002,0.005,0.005,0.005,-,0.11,0.072,0.001,-,-,-,-,0.0005,-,0.023,-,0.0001,-,-,0.001,0.005,0.53,0.002,-,0.11,0.00005,-,0.0005,0.0112,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2018-02-01,693,485,1,-,-,29.8,-,-,-,8.1,74,-,-,7.44,-,0.04,0.2,31,0.002,0.005,0.005,0.005,-,0.02,0.03,0.001,0.121,-,0.1,-,0.0005,-,0.041,-,0.0001,-,0.0005,0.001,0.005,0.25,0.001,-,0.038,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,730,4840,-
8,3,2018-03-01,165,115,13,-,-,28.2,-,-,-,8.03,-,-,-,7.73,-,-,-,30,0.002,0.005,0.005,0.005,-,0.02,0.383,0.006,-,-,-,-,0.0005,-,0.014,-,0.0003,-,-,0.005,0.005,0.68,0.005,-,0.005,0.00005,-,0.0005,0.0003,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2018-04-01,566,396,8,-,100,29.5,-,-,-,7.51,-,-,-,7.65,102,-,-,60,0.002,0.005,0.005,0.005,-,0..04,0.596,0.016,-,-,-,-,0.0005,-,0.039,-,0.0001,-,-,0.011,0.005,0.13,0.001,-,0.005,0.00005,-,0.0064,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2018-05-01,222,156,1,-,84,27.9,-,-,-,8.2,54,-,-,7.68,2.8,0.02,0.11,46,0.002,0.005,0.005,0.005,-,0.08,0.516,0.003,0.059,-,0.307,-,0.0005,-,0.014,-,0.0001,-,0.005,0.007,0.005,0.018,0.006,-,0.005,0.00005,-,0.0005,0.011,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,3470,4840,-
8,3,2018-06-06,1610,930,1,-,1460,28.7,-,-,-,7.83,-,-,-,7.45,4390,-,-,697,0.002,0.005,0.005,0.005,-,0.02,0.071,0.001,-,-,-,-,0.0005,-,0.982,-,0.0001,-,-,0.001,0.005,0.03,0.001,-,0.02,0.00005,-,0.0005,0.0008,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,17,-,-,-,-,-,-,-,-,-,-
8,3,2018-07-04,1320,776,1,-,115,25,-,-,-,7.96,-,-,-,7.98,369,-,-,68,0.002,0.005,0.005,0.005,-,0.06,0.008,0.001,-,-,-,-,0.0005,-,0.053,-,0.0002,-,-,0.001,0.005,0.02,0.001,-,0.005,0.00005,-,0.0005,0.0002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2018-08-01,947,556,1,-,847,27.2,-,-,-,7.94,90,-,-,7.65,2600,0.02,0.25,276,0.002,0.005,0.005,0.005,-,0.02,0.06,0.002,0.07,-,0.005,-,0.0005,-,0.654,-,0.0001,-,0.005,0.001,0.005,0.13,0.001,-,0.104,0.00005,-,0.0005,0.0004,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,11,1,0.001,0.07,-,-,-,-,178,4840,-
8,3,2018-09-04,307,162,1,-,318,28.7,-,-,-,7.7,-,-,-,7.55,896,-,-,117,0.002,0.005,0.005,0.005,-,0.03,0.041,0.001,-,-,-,-,0.0005,-,0.247,-,0.0001,-,-,0.001,0.005,0.2,0.001,-,0.012,0.00005,-,0.0005,0.0003,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2018-10-02,947,519,1,-,851,28.5,-,-,-,6.91,-,1,84,7.36,2590,-,-,408,0.002,0.005,0.005,0.005,-,0.05,0.082,0.003,-,-,-,-,0.0005,-,0.712,87.1,0.0001,-,-,0.001,0.005,0.04,0.001,154,0.014,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,24,-,-,-,-,-,-,-,-,-,-
8,3,2018-11-01,551,387,1,-,130,28.6,-,-,-,7.84,-,1,57,7.87,78.1,-,-,70,0.002,0.005,0.005,0.005,-,0.02,0.022,0.001,-,-,-,-,0.0005,-,0.048,28,0.0001,-,-,0.001,0.006,0.26,0.001,14.6,0.011,0.00005,-,0.0005,0.0006,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2018-12-03,309,216,13,-,72,25.8,-,-,-,8,63,1,63,8.04,35.9,0.02,0.07,14,0.002,0.005,0.005,0.005,-,0.02,0.044,0.001,0.082,-,0.138,-,0.0005,-,0.017,15.6,0.0001,-,0.005,0.001,0.005,0.16,0.001,8.06,0.005,0.00005,-,0.0005,0.0006,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.02,-,-,-,-,3460,4840,-
8,3,2019-01-05,182,127,10,26.6,66,26.9,-,0.1,-,7.59,-,1,49,7.65,5.8,-,-,25,0.002,0.005,0.005,0.005,-,0.02,0.842,0.001,-,-,-,-,0.0005,-,0.005,16.3,0.0001,-,-,0.001,0.006,0.64,0.001,6.09,0.005,0.00005,-,0.0005,0.0001,-,0.012,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2019-02-05,152,107,6,19.1,53,27.4,-,0.1,-,7.84,43,1,43,7.12,3.4,0.02,0.17,17,0.002,0.005,0.005,0.005,-,0.02,0.321,0.009,0.212,-,0.941,-,0.0005,-,0.011,13.8,0.0001,-,0.005,0.001,0.005,0.41,0.001,4.47,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,2820,4840,-
8,3,2019-03-01,351,246,17,11,110,30.2,-,-,-,8.13,54,1,54,7.69,7.7,0.02,0.12,65,0.002,0.005,0.005,0.005,-,0.16,1.16,0.335,0.045,-,0.162,-,0.0005,-,0.018,32,0.0001,-,0.005,0.007,0.006,0.16,0.001,7.23,0.007,0.00005,-,0.007,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,2820,4840,-
8,3,2019-04-03,427,299,13,9,113,30.45,-,-,-,7.59,-,1,58,7.7,19.7,-,-,137,0.002,0.005,0.005,0.005,-,0.27,0.714,0.25,-,-,-,-,0.0005,-,0.013,32,0.0001,-,-,0.008,0.008,0.05,0.001,8.03,0.005,0.00005,-,0.0086,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2019-05-07,348,244,2,8.8,72,30.8,-,-,-,7.79,58,1,58,7.48,41.6,0.02,0.09,32,0.002,0.005,0.005,0.005,-,0.05,0.585,0.004,0.037,-,0.092,-,0.0005,-,0.019,16.9,0.0001,-,0.005,0.001,0.005,0.07,0.001,7.33,0.014,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,2100,4840,-
8,3,2019-06-12,1020,676,1,2.9,141,30.7,-,-,-,7.33,66,1,66,7.72,230,0.01,0.06,43,0.002,0.005,0.005,0.005,-,0.02,0.06,0.001,0.164,-,0.02,-,0.0005,-,0.06,22.3,0.0001,-,0.002,0.001,0.001,0.065,0.001,20.6,0.002,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,9,1,0.001,0.01,-,-,-,-,5,12100,-
8,3,2019-07-03,935,626,5,6.5,136,29.3,-,-,-,7.55,61,1,61,7.39,257,0.1,0.13,42,0.002,0.005,0.005,0.005,-,0.02,0.038,0.001,0.149,-,0.01,-,0.0009,-,0.04,22.3,0.0001,-,0.002,0.001,0.002,0.088,0.001,19.4,0.086,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,9,1,0.001,0.01,-,-,-,-,411,12100,-
8,3,2019-08-05,7090,4480,4,4.1,705,31.2,-,2.8,-,6.31,87,1,87,7.56,1780,0.01,0.19,248,0.002,0.005,0.005,0.005,-,0.02,0.005,0.001,0.222,-,0.01,-,0.0016,-,0.39,77.7,0.0001,-,0.002,0.001,0.002,0.014,0.001,124,0.084,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,8,1,0.001,0.01,-,-,-,-,115,12100,-
8,3,2019-09-04,6520,4290,3,0,755,28.4,-,0.1,-,7.31,98,1,98,7.64,3490,0.17,0.2,235,0.002,0.005,0.005,0.005,-,0.02,0.015,0.004,0.3,-,0.01,-,0.0022,-,0.33,87.4,0.0001,-,0.002,0.001,0.003,0.005,0.001,130,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,8,1,0.001,0.01,-,-,-,-,12,5600,-
8,3,2019-10-01,9140,5690,5,1.2,1240,30.7,-,0.1,-,7.45,104,1,104,7.81,2360,0.12,0.29,371,0.002,0.005,0.005,0.005,-,0.02,0.103,0.001,4.83,-,0.01,-,0.0026,-,0.46,125,0.0001,-,0.002,0.001,0.002,0.007,0.001,226,0.019,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,3,13,1,0.001,0.01,-,-,-,-,11,12100,-
8,3,2019-11-05,485,316,2,4.8,88.8,31.9,-,0.1,-,6.95,70,1,70,7.76,86.2,0.01,0.12,23,0.002,0.005,0.005,0.005,-,0.02,0.06,0.001,0.281,-,0.01,-,0.0013,-,0.11,18.1,0.0001,-,0.002,0.001,0.002,0.068,0.001,10.6,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,1,0.001,0.01,-,-,-,-,1,12100,-
8,3,2019-12-03,1200,810,7,5.5,164,30.08,-,0.5,-,6.7,83,1,83,7.62,291,0.01,0.09,49,0.002,0.005,0.005,0.005,-,0.02,0.071,0.03,0.335,-,0.01,-,0.0014,-,0.11,26.4,0.0001,-,0.002,0.001,0.001,0.066,0.001,23.7,0.001,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,9,1,0.001,0.01,-,-,-,-,1,12100,-
8,3,2020-01-08,310,210,51,65.9,88.8,26.2,-,0.1,-,7.31,44,1,44,7.54,11,0.16,0.11,85,0.002,0.005,0.005,0.005,-,1.83,1.25,0.052,0.488,-,0.13,-,0.0007,-,0.02,24.1,0.0001,-,0.002,0.007,0.01,0.1,0.001,6.96,0.008,0.00005,-,0.0046,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,3,14,1000,1,10,-,-,-,-,1,8660,-
8,3,2020-02-05,202,136,7,28.6,59.7,28.7,-,0,-,7.52,39,1,39,7.62,6.9,0.01,0.1,41,0.002,0.005,0.005,0.005,-,0.02,1.01,0.027,0.109,-,0.3,-,0.0007,-,0.02,15.4,0.0001,-,0.002,0.003,0.007,0.14,0.001,5.06,0.004,0.00005,-,0.002,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,1000,1,10,-,-,-,-,1,8660,-
8,3,2020-03-04,134,97,14,32.9,39.9,28,-,0.1,-,7.9,38,1,38,7.73,2.8,0.01,0.08,17,0.002,0.005,0.005,0.005,-,0.12,0.531,0.001,0.188,-,1.02,-,0.0005,-,0.02,10.7,0.0001,-,0.002,0.002,0.006,0.385,0.001,3.17,0.002,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,1000,1,10,-,-,-,-,1,3240,-
8,3,2020-04-07,196,135,4,12.1,59.6,28.9,-,0.1,-,7.6,57,1,57,7.23,4.4,0.01,0.09,28,0.002,0.005,0.005,0.005,-,0.12,0.672,0.005,0.136,-,0.12,-,0.0008,-,0.01,15.9,0.0001,-,0.002,0.002,0.006,0.068,0.001,4.84,0.002,0.00005,-,0.0017,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1000,1,10,-,-,-,-,1,12100,-
8,3,2020-05-01,-,NS,NS,NS,NS,NS,-,NS,-,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,-,NS,NS,NS,NS,-,NS,-,NS,-,NS,NS,NS,-,NS,NS,NS,NS,NS,NS,NS,NS,-,NS,NS,-,NS,-,-,-,-,-,-,-,-,-,-,-,-,-,NS,NS,NS,NS,NS,-,-,-,-,NS,NS,-
8,3,2020-06-30,1230,798,9,4.7,191,26.4,-,0.7,-,6.82,69,1,69,7.84,276,0.01,0.24,105,0.002,0.005,0.005,0.005,-,0.02,1.68,0.001,0.196,-,0.02,-,0.0033,-,0.09,37.4,0.0001,-,0.002,0.006,0.016,0.058,0.001,23.7,0.279,0.00005,-,0.0105,0.001,-,0.029,-,-,-,-,-,-,-,-,-,-,-,-,-,2,8,1000,1,10,-,-,-,-,1,12100,-
8,3,2020-07-03,338,216,8,10.7,58.3,27.5,-,0.1,-,7.14,55,1,55,7.95,53.4,0.01,0.07,12,0.002,0.005,0.005,0.005,-,0.02,0.068,0.001,0.213,-,0.2,-,0.0007,-,0.03,12.4,0.0001,-,0.002,0.001,0.003,0.112,0.001,6.65,0.002,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,9,1000,1,10,-,-,-,-,1,12100,-
8,3,2020-08-04,293,205,9,19,53,27.4,-,0.1,-,7.22,52,1,52,7.92,41.3,0.02,41.3,0.08,16,0.005,0.005,0.005,-,0.02,0.058,0.001,0.049,-,1.85,-,0.005,-,0.007,12.4,0.0001,-,0.005,0.001,0.005,0.72,0.001,5.31,0.009,0.00005,-,0.005,0.0002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,3300,7900,-
8,3,2020-09-02,3980,2590,10,10.1,475,32.4,-,2.2,-,7.41,78,1,78,7.58,1030,0.04,0.16,140,0.002,0.005,0.005,0.005,-,0.09,0.037,0.001,0.005,-,0.013,-,0.005,-,0.345,53.9,0.0001,-,0.005,0.001,0.005,0.09,0.001,82.8,0.012,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,7900,13000,-
8,3,2020-10-05,468,328,10,11.4,85,31,-,4,-,7.95,59,1,59,7.96,88.6,0.03,0.08,22,0.002,0.005,0.005,0.005,-,0.02,0.041,0.001,0.042,-,1.55,-,0.005,-,0.024,16.1,0.0001,-,0.005,0.001,0.007,0.61,0.001,11,0.007,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4900,13000,-
